Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",26y 360d,57 (31-1-25 55.26%),5 (0.09),39 (24-1-14 62.82%),1 (0.03)
7,"Burgoyne, Peter",24y 158d,102 (52-2-48 51.96%),112 (1.10),←,
8,"Burgoyne, Shaun",19y 258d,7 (7-0-0 100.00%),10 (1.43),←,
9,"Carr, Josh",22y 68d,52 (33-1-18 64.42%),27 (0.52),←,
25,"Cassisi, Domenic",19y 287d,1 (1-0-0 100.00%),,←,
12,"Cockatoo-Collins, Che",27y 123d,135 (80-3-52 60.37%),190 (1.41),50 (33-0-17 66.00%),81 (1.62)
35,"Cornes, Chad",22y 236d,65 (37-1-27 57.69%),67 (1.03),←,
17,"Dew, Stuart",22y 322d,88 (46-2-40 53.41%),134 (1.52),←,
10,"Francou, Josh",27y 333d,120 (62-3-55 52.92%),58 (0.48),←,
31,"French, Barnaby",26y 223d,53 (27-1-25 51.89%),16 (0.30),←,
11,"Hardwick, Damien",29y 322d,166 (112-1-53 67.77%),13 (0.08),13 (11-0-2 84.62%),
38,"James, Roger",26y 258d,91 (50-2-39 56.04%),57 (0.63),←,
29,"Kingsley, Adam",26y 320d,107 (58-2-47 55.14%),24 (0.22),←,
5,"Lade, Brendon",25y 361d,77 (37-2-38 49.35%),55 (0.71),←,
3,"Montgomery, Brett",29y 35d,120 (74-2-44 62.50%),84 (0.70),60 (34-1-25 57.50%),30 (0.50)
27,"Poulton, Jared",25y 76d,47 (26-1-20 56.38%),12 (0.26),←,
1,"Primus, Matthew",27y 175d,118 (52-2-64 44.92%),47 (0.40),98 (51-2-45 53.06%),42 (0.43)
6,"Schofield, Jarrad",27y 157d,140 (82-1-57 58.93%),100 (0.71),77 (43-1-33 56.49%),66 (0.86)
36,"Stevens, Nick",22y 184d,95 (51-2-42 54.74%),63 (0.66),←,
16,"Tredrea, Warren",23y 194d,96 (51-1-44 53.65%),191 (1.99),←,
2,"Wakelin, Darryl",27y 329d,152 (79-1-72 52.30%),11 (0.07),37 (26-0-11 70.27%),3 (0.08)
4,"Wanganeen, Gavin",29y 18d,224 (127-5-92 57.81%),147 (0.66),97 (54-2-41 56.70%),84 (0.87)
Totals,Totals,25y 201d,2113 (1175-36-902 55.61%),1423 (0.67),,
C,"Williams, Mark",43y 319d,82 (45-1-36 55.49%),,←,
