Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
23,"Clarkson, Alastair",27y 347d,95 (42-2-51 45.26%),61 (0.64),2 (0-0-2 0.00%),
31,"Cockatoo-Collins, Don",18y 7d,2 (0-0-2 0.00%),,←,
20,"Febey, Matthew",26y 233d,72 (35-0-37 48.61%),21 (0.29),←,
16,"Grant, David",29y 245d,193 (69-1-123 36.01%),75 (0.39),2 (0-0-2 0.00%),
15,"Hopgood, Paul",22y 262d,42 (23-0-19 54.76%),3 (0.07),←,
27,"Ingerson, Anthony",26y 178d,39 (16-0-23 41.03%),25 (0.64),2 (0-0-2 0.00%),
7,"Kowal, Darren",23y 295d,54 (28-0-26 51.85%),29 (0.54),←,
17,"Lovett, Brett",29y 324d,199 (111-1-87 56.03%),35 (0.18),←,
6,"Lovett, Glenn",26y 260d,98 (44-0-54 44.90%),67 (0.68),←,
3,"Lyon, Garry",28y 208d,194 (109-1-84 56.44%),363 (1.87),←,
9,"Neitz, David",21y 77d,68 (32-0-36 47.06%),54 (0.79),←,
18,"Nettelbeck, Craig",23y 318d,46 (10-2-34 23.91%),27 (0.59),1 (0-0-1 0.00%),
4,"Obst, Andrew",31y 233d,111 (60-0-51 54.05%),49 (0.44),←,
19,"Prymke, Paul",25y 122d,47 (21-0-26 44.68%),2 (0.04),←,
24,"Sampson, Clay",20y 44d,7 (3-0-4 42.86%),1 (0.14),←,
10,"Seecamp, Marcus",23y 256d,75 (27-0-48 36.00%),13 (0.17),24 (9-0-15 37.50%),3 (0.13)
29,"Smith, Shaun",26y 291d,70 (36-1-33 52.14%),95 (1.36),23 (9-0-14 39.13%),57 (2.48)
11,"Stynes, Jim",29y 351d,202 (111-1-90 55.20%),118 (0.58),←,
8,"Turley, Craig",30y 228d,117 (74-2-41 64.10%),92 (0.79),2 (0-0-2 0.00%),1 (0.50)
12,"Viney, Todd",30y 9d,161 (84-1-76 52.48%),61 (0.38),←,
13,"Yze, Adem",18y 200d,11 (4-0-7 36.36%),3 (0.27),←,
Totals,Totals,25y 301d,1903 (939-12-952 49.34%),1194 (0.63),,
C,"Balme, Neil",44y 84d,69 (33-0-36 47.83%),,←,
