Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",6,2,6,12,,,,4.0,1.0,1.0,1.0,1.0,2.0,3.0,,10.0,2.0,1.0,,,,,
12,"Blakey, John",6,4,15,21,,,,1.0,2.0,,1.0,3.0,1.0,3.0,,6.0,14.0,,,3.0,2.0,,
22,"Burton, Matthew",8,5,1,9,,,14.0,1.0,,4.0,2.0,2.0,1.0,,,5.0,4.0,2.0,,1.0,,,
18,"Carey, Wayne",9,7,3,12,4,1.0,,1.0,,4.0,,,1.0,,,8.0,4.0,3.0,3.0,3.0,,,
23,"Clayton, Shane",6,3,,6,1,,,1.0,,2.0,1.0,,,,,1.0,4.0,1.0,1.0,,,,
45,"Cochrane, Stuart",6,8,12,18,1,1.0,1.0,2.0,3.0,1.0,2.0,1.0,,,,4.0,14.0,,,2.0,,,
2,"Colbert, Leigh",5,5,7,12,,,,1.0,,,2.0,,,,,4.0,8.0,,,4.0,,,
6,"Grant, Shannon",13,5,4,17,3,1.0,,2.0,3.0,3.0,,,,1.0,3.0,4.0,14.0,,1.0,3.0,1.0,,
29,"Harvey, Brent",11,3,6,17,1,1.0,,3.0,3.0,2.0,6.0,,,1.0,,7.0,10.0,,,1.0,1.0,,
21,"Jones, Corey",,,3,3,,,,2.0,,1.0,1.0,1.0,,1.0,,2.0,1.0,,,,,,
34,"King, David",20,4,4,24,,,,1.0,8.0,1.0,3.0,1.0,3.0,1.0,,11.0,10.0,1.0,,,8.0,,
35,"Makepeace, Troy",9,1,3,12,,,,,7.0,,4.0,,2.0,,,8.0,1.0,,,,1.0,,
4,"Martyn, Mick",8,4,4,12,,1.0,1.0,2.0,1.0,2.0,,,1.0,,,8.0,5.0,1.0,1.0,1.0,1.0,,
5,"McCartney, Jason",11,5,4,15,,,2.0,3.0,2.0,2.0,1.0,2.0,,1.0,,3.0,11.0,1.0,,1.0,,,
8,"McLaren, Joe",10,3,1,11,1,,,2.0,1.0,1.0,1.0,4.0,,1.0,,3.0,8.0,,,,3.0,,
32,"Morrell, Digby",,,,,,,,,,,,,,1.0,,,,,,1.0,,,
44,"Motlop, Shannon",8,4,2,10,,1.0,,4.0,,4.0,,2.0,,,,2.0,8.0,,,1.0,4.0,,
20,"Petrie, Drew",4,1,3,7,,,6.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,,4.0,4.0,,,2.0,,,
28,"Pickett, Byron",9,4,7,16,2,,,3.0,2.0,3.0,3.0,,,1.0,,5.0,8.0,1.0,,2.0,2.0,,
26,"Rocca, Saverio",10,5,,10,2,1.0,5.0,5.0,2.0,4.0,1.0,1.0,2.0,,,6.0,5.0,1.0,2.0,3.0,,,
7,"Simpson, Adam",14,,4,18,,,3.0,3.0,1.0,4.0,6.0,,4.0,1.0,,6.0,15.0,,,3.0,,,
10,"Stevens, Anthony",10,6,15,25,,,,7.0,2.0,1.0,1.0,2.0,,1.0,,10.0,15.0,1.0,1.0,1.0,4.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,183,79,104,287,15,9.0,32.0,49.0,39.0,43.0,38.0,22.0,18.0,19.0,3.0,117.0,165.0,13.0,9.0,32.0,27.0,,
Opposition,Opposition,195,81,94,289,14,13.0,18.0,49.0,25.0,58.0,36.0,23.0,19.0,18.0,3.0,129.0,155.0,13.0,17.0,31.0,14.0,,
