Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",25y 84d,114 (63-0-51 55.26%),61 (0.54),←,
29,"Beaumont, Simon",24y 159d,70 (41-0-29 58.57%),50 (0.71),←,
21,"Bradley, Craig",36y 210d,323 (196-2-125 60.99%),217 (0.67),←,
16,"Camporeale, Scott",24y 283d,115 (72-0-43 62.61%),105 (0.91),←,
39,"Christou, Ang",28y 125d,119 (81-1-37 68.49%),17 (0.14),←,
31,"Fletcher, Simon",21y 277d,20 (14-0-6 70.00%),11 (0.55),←,
45,"Franchina, Anthony",22y 222d,41 (23-0-18 56.10%),14 (0.34),←,
4,"Hamill, Aaron",22y 274d,79 (40-0-39 50.63%),90 (1.14),←,
9,"Hickmott, Adrian",28y 51d,118 (75-0-43 63.56%),60 (0.51),68 (43-0-25 63.24%),36 (0.53)
37,"Hotton, Trent",26y 171d,28 (12-0-16 42.86%),21 (0.75),11 (8-0-3 72.73%),7 (0.64)
33,"Houlihan, Ryan",18y 120d,1 (1-0-0 100.00%),,←,
27,"Hulme, Darren",22y 315d,46 (21-0-25 45.65%),25 (0.54),←,
43,"Koutoufides, Anthony",27y 123d,159 (95-1-63 60.06%),121 (0.76),←,
12,"Lappin, Matthew",24y 93d,90 (48-1-41 53.89%),78 (0.87),35 (20-0-15 57.14%),52 (1.49)
10,"Mansfield, Michael",28y 286d,190 (109-1-80 57.63%),103 (0.54),9 (6-0-3 66.67%),3 (0.33)
22,"Manton, Glenn",26y 354d,130 (77-0-53 59.23%),34 (0.26),109 (66-0-43 60.55%),30 (0.28)
5,"McKay, Andrew",29y 311d,165 (101-1-63 61.52%),26 (0.16),←,
26,"OReilly, Stephen",27y 193d,139 (57-0-82 41.01%),21 (0.15),5 (2-0-3 40.00%),1 (0.20)
7,"Ratten, Brett",28y 314d,200 (117-0-83 58.50%),69 (0.34),←,
23,"Rice, Dean",32y 64d,210 (100-1-109 47.86%),84 (0.40),94 (55-0-39 58.51%),41 (0.44)
1,"Silvagni, Stephen",32y 355d,279 (176-1-102 63.26%),182 (0.65),←,
8,"Whitnall, Lance",20y 271d,77 (40-0-37 51.95%),147 (1.91),←,
Totals,Totals,26y 162d,2713 (1559-9-1145 57.46%),1536 (0.57),,
C,"Parkin, David",57y 251d,504 (297-2-205 59.13%),,341 (210-2-129 61.88%),
