Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Cunningham, Harry",10,4,8,18,3,1.0,,6.0,,4.0,4.0,2.0,2.0,1.0,,9.0,9.0,2.0,2.0,1.0,,,90.0
37,"Goodes, Adam",11,5,15,26,1,1.0,,2.0,1.0,1.0,9.0,6.0,,2.0,,16.0,11.0,2.0,2.0,1.0,,1.0,86.0
39,"Grundy, Heath",11,8,5,16,,,,,3.0,1.0,,3.0,1.0,1.0,,5.0,12.0,1.0,,5.0,,,84.0
4,"Hannebery, Dan",7,1,16,23,,,1.0,8.0,2.0,4.0,5.0,2.0,,2.0,,10.0,13.0,,,,,,87.0
5 ↓,"Heeney, Isaac",8,4,2,10,1,,,3.0,,3.0,,,,,,5.0,5.0,1.0,1.0,1.0,,1.0,60.0
33,"Jack, Brandon",7,4,11,18,1,,,1.0,,3.0,2.0,7.0,1.0,1.0,,6.0,13.0,,1.0,,,,88.0
15,"Jack, Kieren",12,5,10,22,2,,,6.0,,3.0,4.0,3.0,1.0,2.0,,7.0,15.0,,1.0,2.0,,1.0,83.0
32,"Jetta, Lewis",10,4,1,11,,1.0,,7.0,2.0,2.0,,2.0,,,,2.0,10.0,,1.0,,2.0,,87.0
10,"Jones, Zak",12,,3,15,,,,3.0,3.0,4.0,1.0,3.0,,,,6.0,10.0,,,1.0,,,84.0
12,"Kennedy, Josh",13,4,22,35,2,2.0,,4.0,2.0,5.0,12.0,2.0,2.0,,3.0,21.0,13.0,,2.0,,,1.0,87.0
11,"Laidler, Jeremy",9,4,7,16,,,,2.0,3.0,3.0,,,,,,3.0,10.0,,,1.0,,,73.0
44,"Lloyd, Jake",12,3,8,20,,,,2.0,3.0,3.0,1.0,2.0,,1.0,,5.0,15.0,,,3.0,,1.0,85.0
3,"McVeigh, Jarrad",17,,14,31,1,,,6.0,,7.0,4.0,1.0,3.0,,1.0,6.0,23.0,,,1.0,1.0,3.0,87.0
38,"Pyke, Mike",2,3,4,6,,,29.0,3.0,,3.0,2.0,1.0,,1.0,,5.0,3.0,2.0,,4.0,,,82.0
24,"Rampe, Dane",9,2,10,19,,,,2.0,3.0,2.0,,2.0,,,,7.0,11.0,,,5.0,4.0,1.0,90.0
20,"Reid, Sam",9,10,9,18,1,,,2.0,,4.0,1.0,4.0,1.0,1.0,,9.0,10.0,4.0,2.0,1.0,,1.0,84.0
25,"Richards, Ted",9,5,8,17,,,,2.0,4.0,1.0,,1.0,,,,9.0,8.0,1.0,,6.0,,,92.0
1 ↑,"Rose, James",6,3,,6,3,,,,,1.0,,,1.0,,,3.0,3.0,1.0,1.0,,,1.0,26.0
2,"Shaw, Rhyce",16,5,3,19,,,,4.0,6.0,3.0,,2.0,,2.0,,6.0,17.0,,,5.0,,,84.0
40,"Smith, Nick",7,6,10,17,,,,3.0,2.0,2.0,,,,,,4.0,13.0,1.0,,3.0,,,96.0
8,"Tippett, Kurt",15,8,6,21,5,3.0,20.0,,,6.0,2.0,2.0,1.0,,2.0,12.0,10.0,5.0,5.0,5.0,,1.0,86.0
22,"Towers, Dean",7,4,4,11,,1.0,,,,5.0,,1.0,,,,4.0,7.0,1.0,,2.0,,2.0,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,219,92,176,395,20,13.0,50.0,66.0,34.0,70.0,47.0,46.0,13.0,14.0,6.0,160.0,241.0,21.0,18.0,47.0,7.0,14.0,
Opposition,Opposition,180,70,185,365,6,8.0,40.0,56.0,46.0,41.0,34.0,52.0,14.0,13.0,,137.0,220.0,5.0,6.0,40.0,20.0,5.0,
