Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
18,"Cameron, Jeremy",26y 110d,147 (64-3-80 44.56%),381 (2.59),←,
16,"Daniels, Brent",20y 133d,24 (15-0-9 62.50%),12 (0.50),←,
7,"Deledio, Brett",32y 93d,272 (128-6-138 48.16%),196 (0.72),29 (18-1-10 63.79%),14 (0.48)
31,"Finlayson, Jeremy",23y 161d,31 (16-2-13 54.84%),35 (1.13),←,
4,"Greene, Toby",25y 298d,138 (61-1-76 44.57%),158 (1.14),←,
19,"Haynes, Nick",27y 63d,120 (58-3-59 49.58%),9 (0.08),←,
37,"Hill, Bobby",19y 161d,2 (1-0-1 50.00%),4 (2.00),←,
27,"Himmelberg, Harry",23y 73d,57 (36-1-20 64.04%),68 (1.19),←,
2,"Hopper, Jacob",22y 164d,61 (38-1-22 63.11%),24 (0.39),←,
25,"Keeffe, Lachlan",29y 97d,52 (30-0-22 57.69%),11 (0.21),12 (5-0-7 41.67%),4 (0.33)
38,"Lloyd, Daniel",27y 152d,33 (18-3-12 59.09%),25 (0.76),←,
41,"Mumford, Shane",33y 15d,184 (119-4-61 65.76%),52 (0.28),84 (50-2-32 60.71%),13 (0.15)
36,"Perryman, Harry",20y 213d,27 (13-1-13 50.00%),4 (0.15),←,
50,"Reid, Sam",29y 255d,81 (45-3-33 57.41%),29 (0.36),71 (39-3-29 57.04%),28 (0.39)
23,"Shaw, Heath",33y 235d,299 (182-5-112 61.71%),39 (0.13),126 (72-3-51 58.33%),2 (0.02)
26,"Simpson, Dawson",30y 153d,45 (30-1-14 67.78%),5 (0.11),17 (11-1-5 67.65%),1 (0.06)
42,"Stein, Jake",25y 184d,2 (2-0-0 100.00%),,←,
14,"Taranto, Tim",21y 173d,54 (33-1-20 62.04%),22 (0.41),←,
15,"Taylor, Sam",20y 76d,24 (16-0-8 66.67%),1 (0.04),←,
20,"Tomlinson, Adam",25y 344d,132 (56-3-73 43.56%),34 (0.26),←,
6,"Whitfield, Lachie",25y 2d,125 (60-3-62 49.20%),56 (0.45),←,
29,"Williams, Zac",24y 303d,93 (48-0-45 51.61%),23 (0.25),←,
Totals,Totals,25y 290d,2003 (1069-41-893 53.37%),1188 (0.59),,
C,"Cameron, Leon",46y 321d,134 (73-3-58 55.60%),,←,
