Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Aitken, Ian",19,8,7,26,,,,,,,,,3.0,2.0,,,,,,,,,
31,"Alvin, Tom",12,5,5,17,2,1.0,,1.0,,,,,,1.0,,,,,,,,,
21,"Bradley, Craig",21,2,1,22,1,,2.0,2.0,,,,,,2.0,,,,,,,,,
20,"Brown, Fraser",8,1,5,13,,,,,,,,,,,,,,,,,,,
35,"Dean, Peter",13,1,3,16,,,,1.0,,,,,5.0,1.0,,,,,,,,,
24,"Dunlop, Jamie",8,3,1,9,1,,1.0,,,,,,,1.0,,,,,,,,,
9,"Edgar, Stephen",11,4,2,13,,,,1.0,,,,,,,,,,,,,,,
12,"Gleeson, Adrian",12,3,5,17,1,1.0,,2.0,,,,,1.0,5.0,,,,,,,,,
13,"Hanna, Mil",15,6,4,19,,,,2.0,,,,,,1.0,,,,,,,,,
28,"Kernahan, David",7,2,5,12,1,,,,,,,,1.0,3.0,,,,,,,,,
4,"Kernahan, Stephen",13,8,,13,3,3.0,,,,,,,1.0,1.0,,,,,,,,,
44,"Madden, Justin",10,2,2,12,,,15.0,,,,,,2.0,4.0,,,,,,,,,
47,"McKinnon, Andrew",20,4,17,37,1,1.0,1.0,4.0,,,,,3.0,,,,,,,,,,
29,"Minton-Connell, Simon",8,2,2,10,1,2.0,,,,,,,2.0,2.0,,,,,,,,,
17,"Naley, Mark",10,3,4,14,,,,,,,,,,3.0,,,,,,,,,
19,"Phillips, Andrew",18,6,4,22,,1.0,,1.0,,,,,3.0,2.0,,,,,,,,,
36,"Rieniets, Tim",8,2,5,13,,1.0,,4.0,,,,,1.0,1.0,,,,,,,,,
38,"Robertson, Shane",2,,4,6,,,,,,,,,1.0,1.0,,,,,,,,,
18,"Sartori, Peter",6,4,8,14,1,,3.0,1.0,,,,,1.0,,,,,,,,,,
1,"Silvagni, Stephen",6,1,1,7,,,,2.0,,,,,5.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,227,67,85,312,12,13.0,22.0,21.0,,,,,29.0,32.0,,,,,,,,,
Opposition,Opposition,232,102,106,338,17,14.0,17.0,30.0,,,,,32.0,29.0,6.0,,,,,,,,
