Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",22y 103d,45 (29-0-16 64.44%),12 (0.27),←,
21,"Bradley, Craig",33y 229d,256 (161-2-93 63.28%),189 (0.74),←,
20,"Brown, Fraser",26y 295d,128 (77-1-50 60.55%),83 (0.65),←,
35,"Dean, Peter",32y 92d,224 (143-1-80 64.06%),32 (0.14),←,
36,"Hamill, Aaron",19y 293d,14 (7-0-7 50.00%),6 (0.43),←,
9,"Hickmott, Adrian",25y 71d,79 (52-0-27 65.82%),41 (0.52),29 (20-0-9 68.97%),17 (0.59)
47,"Hulme, Darren",19y 334d,2 (1-0-1 50.00%),,←,
4,"Kernahan, Stephen",33y 281d,243 (154-2-87 63.79%),729 (3.00),←,
43,"Koutoufides, Anthony",24y 142d,96 (63-1-32 66.15%),67 (0.70),←,
22,"Manton, Glenn",24y 8d,68 (44-0-24 64.71%),23 (0.34),47 (33-0-14 70.21%),19 (0.40)
5,"McKay, Andrew",26y 330d,97 (67-1-29 69.59%),17 (0.18),←,
18,"Murphy, Justin",21y 46d,39 (25-0-14 64.10%),43 (1.10),27 (16-0-11 59.26%),34 (1.26)
27,"OSullivan, Luke",29y 73d,55 (31-0-24 56.36%),53 (0.96),←,
7,"Ratten, Brett",25y 333d,131 (82-0-49 62.60%),33 (0.25),←,
14,"Sexton, Michael",26y 96d,141 (91-1-49 64.89%),13 (0.09),←,
1,"Silvagni, Stephen",30y 9d,220 (145-1-74 66.14%),127 (0.58),←,
3,"Welsh, Rohan",26y 245d,41 (27-1-13 67.07%),59 (1.44),←,
30,"White, Adam",21y 151d,8 (5-0-3 62.50%),5 (0.63),←,
32,"Whitehead, Adrian",21y 288d,54 (42-0-12 77.78%),12 (0.22),←,
8,"Whitnall, Lance",17y 290d,10 (6-0-4 60.00%),17 (1.70),←,
2,"Williams, Greg",33y 252d,245 (148-1-96 60.61%),214 (0.87),104 (72-1-31 69.71%),86 (0.83)
Totals,Totals,25y 310d,2196 (1400-12-784 63.75%),1775 (0.81),,
C,"Parkin, David",54y 270d,434 (262-2-170 60.60%),,271 (175-2-94 64.94%),
