Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Alvin, Tom",22,4,8,30,2,2.0,,1.0,,,,,2.0,2.0,2.0,,,,,,,,
37,"Bassett, Adrian",3,2,5,8,,,,1.0,,,,,1.0,1.0,,,,,,,,,
8,"Blackwell, Wayne",13,2,13,26,1,,,2.0,,,,,3.0,3.0,,,,,,,,,
21,"Bradley, Craig",16,3,9,25,,3.0,,3.0,,,,,4.0,,,,,,,,,,
20,"Brown, Fraser",13,3,6,19,,,,1.0,,,,,1.0,1.0,,,,,,,,,
5,"Da Rui, Steven",10,3,2,12,1,,,1.0,,,,,,2.0,,,,,,,,,
6,"Dorotich, Jon",5,4,4,9,3,,1.0,,,,,,,1.0,,,,,,,,,
9,"Edgar, Stephen",7,1,3,10,,1.0,,,,,,,1.0,1.0,,,,,,,,,
12,"Gleeson, Adrian",11,1,9,20,2,1.0,,1.0,,,,,2.0,5.0,,,,,,,,,
13,"Hanna, Mil",11,2,3,14,,,,2.0,,,,,4.0,1.0,,,,,,,,,
25,"Herman, Ian",8,1,4,12,2,,,2.0,,,,,1.0,,,,,,,,,,
7,"Johnston, Wayne",10,2,2,12,,2.0,,1.0,,,,,1.0,,,,,,,,,,
28,"Kernahan, David",7,2,3,10,,,,,,,,,3.0,1.0,,,,,,,,,
4,"Kernahan, Stephen",10,7,2,12,2,,,3.0,,,,,,3.0,,,,,,,,,
44,"Madden, Justin",7,3,2,9,,1.0,14.0,1.0,,,,,3.0,,,,,,,,,,
45,"McKenzie, Warren",,,1,1,,,,,,,,,,,,,,,,,,,
27,"OSullivan, Luke",1,,1,2,,,,,,,,,,1.0,,,,,,,,,
26,"Rhys-Jones, David",11,3,12,23,,,,,,,,,1.0,5.0,,,,,,,,,
1,"Silvagni, Stephen",6,3,6,12,,,,1.0,,,,,1.0,,,,,,,,,,
15,"Verbeek, Simon",11,4,,11,1,1.0,,1.0,,,,,,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,182,50,95,277,14,15.0,15.0,21.0,,,,,28.0,29.0,2.0,,,,,,,,
Opposition,Opposition,194,41,121,315,15,14.0,18.0,31.0,,,,,29.0,28.0,4.0,,,,,,,,
