North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
15,"Abraham, Winston",23y 278d,53 (27-0-26 50.94%),85 (1.60),15 (9-0-6 60.00%),30 (2.00)
14,"Anderson, Brady",23y 22d,11 (7-0-4 63.64%),,←,
11,"Archer, Glenn",25y 102d,132 (82-0-50 62.12%),86 (0.65),←,
26,"Bell, Peter",22y 125d,65 (40-0-25 61.54%),62 (0.95),63 (40-0-23 63.49%),60 (0.95)
12,"Blakey, John",31y 345d,264 (132-0-132 50.00%),82 (0.31),129 (80-0-49 62.02%),44 (0.34)
18,"Carey, Wayne",27y 38d,177 (105-0-72 59.32%),450 (2.54),←,
9,"Chandler, Brett",22y 358d,62 (21-0-41 33.87%),7 (0.11),34 (20-0-14 58.82%),5 (0.15)
6,"Grant, Shannon",21y 76d,73 (41-1-31 56.85%),63 (0.86),15 (9-0-6 60.00%),25 (1.67)
29,"Harvey, Brent",20y 51d,31 (19-0-12 61.29%),33 (1.06),←,
21,"Hewitt, Evan",19y 362d,16 (9-0-7 56.25%),10 (0.63),←,
34,"King, David",26y 119d,101 (63-0-38 62.38%),29 (0.29),←,
4,"Martyn, Mick",29y 307d,212 (120-1-91 56.84%),14 (0.07),←,
5,"McCartney, Jason",24y 112d,90 (43-0-47 47.78%),49 (0.54),15 (9-0-6 60.00%),1 (0.07)
31,"McKernan, Corey",24y 197d,104 (69-0-35 66.35%),114 (1.10),←,
28,"Pickett, Byron",20y 327d,16 (9-0-7 56.25%),,←,
13,"Pike, Martin",25y 232d,93 (33-0-60 35.48%),49 (0.53),33 (21-0-12 63.64%),9 (0.27)
22,"Roberts, Mark",33y 6d,191 (96-0-95 50.26%),159 (0.83),114 (70-0-44 61.40%),140 (1.23)
8,"Scott, Robert",29y 125d,219 (131-1-87 60.05%),212 (0.97),87 (56-0-31 64.37%),48 (0.55)
24,"Sholl, Craig",30y 186d,190 (109-0-81 57.37%),113 (0.59),←,
37,"Simpson, Adam",22y 138d,55 (38-0-17 69.09%),25 (0.45),←,
10,"Stevens, Anthony",27y 2d,171 (101-0-70 59.06%),83 (0.49),←,
36,"Watt, Shannon",17y 220d,2 (2-0-0 100.00%),,←,
Totals,Totals,24y 352d,2328 (1297-3-1028 55.71%),1725 (0.74),,
C,"Pagan, Denis",50y 283d,135 (85-0-50 62.96%),,←,
