North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
15,"Ahern, Paul",22y 255d,12 (7-0-5 58.33%),3 (0.25),←,
3,"Anderson, Jed",25y 70d,47 (26-0-21 55.32%),16 (0.34),37 (19-0-18 51.35%),12 (0.32)
18,"Atley, Shaun",26y 212d,180 (92-0-88 51.11%),43 (0.24),←,
50,"Brown, Ben",26y 144d,103 (55-0-48 53.40%),225 (2.18),←,
10,"Cunnington, Ben",27y 287d,191 (99-0-92 51.83%),80 (0.42),←,
9,"Davies-Uniacke, Luke",19y 309d,11 (3-0-8 27.27%),2 (0.18),←,
14,"Dumont, Trent",23y 287d,64 (24-0-40 37.50%),22 (0.34),←,
22,"Goldstein, Todd",30y 286d,216 (110-1-105 51.16%),115 (0.53),←,
43,"Hall, Aaron",28y 155d,107 (34-1-72 32.24%),78 (0.73),4 (1-0-3 25.00%),2 (0.50)
4,"Higgins, Shaun",31y 40d,207 (98-1-108 47.58%),213 (1.03),78 (40-0-38 51.28%),85 (1.09)
34,"Macmillan, Jamie",27y 202d,143 (74-0-69 51.75%),45 (0.31),←,
11,"McDonald, Luke",24y 63d,100 (52-0-48 52.00%),15 (0.15),←,
17,"Pittard, Jasper",28y 12d,130 (67-0-63 51.54%),11 (0.08),4 (1-0-3 25.00%),
13,"Polec, Jared",26y 183d,110 (60-0-50 54.55%),58 (0.53),4 (1-0-3 25.00%),3 (0.75)
12,"Simpkin, Jy",21y 39d,39 (16-0-23 41.03%),21 (0.54),←,
25,"Tarrant, Robbie",29y 353d,130 (63-0-67 48.46%),43 (0.33),←,
26,"Thomas, Tarryn",19y 19d,3 (1-0-2 33.33%),1 (0.33),←,
16,"Thompson, Scott",32y 339d,225 (109-2-114 48.89%),7 (0.03),←,
28,"Turner, Kayne",23y 103d,62 (32-0-30 51.61%),44 (0.71),←,
32,"Wood, Mason",25y 212d,41 (21-0-20 51.22%),52 (1.27),←,
7,"Ziebell, Jack",28y 44d,192 (93-0-99 48.44%),145 (0.76),←,
44,"Zurhaar, Cameron",20y 326d,10 (4-0-6 40.00%),5 (0.50),←,
Totals,Totals,25y 329d,2323 (1140-5-1178 49.07%),1244 (0.54),,
C,"Scott, Brad",42y 345d,205 (104-0-101 50.73%),,←,
