Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Boak, Travis",17,7,10,27,1,,,5.0,,2.0,2.0,3.0,4.0,2.0,,11.0,15.0,,1.0,1.0,,1.0,85.0
5,"Broadbent, Matthew",12,6,7,19,2,1.0,,1.0,1.0,5.0,1.0,,2.0,,,7.0,13.0,,2.0,3.0,3.0,1.0,84.0
27,"Carlile, Alipate",10,10,9,19,,,,1.0,1.0,,1.0,1.0,,,,6.0,13.0,,,3.0,,,90.0
18,"Cornes, Kane",16,4,14,30,,,,6.0,4.0,2.0,3.0,1.0,4.0,,,6.0,22.0,,,2.0,,,91.0
7,"Ebert, Brad",13,4,12,25,1,1.0,,8.0,,4.0,6.0,3.0,3.0,,1.0,11.0,15.0,,,1.0,2.0,,90.0
8,"Hartlett, Hamish",4,1,6,10,1,,,1.0,,2.0,,3.0,1.0,1.0,,3.0,8.0,,,,,,61.0
3,"Heath, Campbell",13,5,6,19,,,,2.0,6.0,2.0,1.0,2.0,,,,6.0,11.0,1.0,,4.0,1.0,,99.0
42,"Jonas, Tom",6,2,6,12,,,,3.0,1.0,2.0,1.0,3.0,1.0,3.0,,4.0,8.0,,,3.0,1.0,,95.0
23,"Lobbe, Matthew",3,5,8,11,,,11.0,1.0,,2.0,1.0,3.0,,3.0,,7.0,4.0,3.0,,4.0,,,79.0
37 ↑,"Mitchell, Kane",3,,3,6,1,1.0,,,,3.0,,1.0,,1.0,,1.0,5.0,,,,,1.0,27.0
6,"Monfries, Angus",11,5,7,18,,1.0,,8.0,1.0,3.0,,1.0,1.0,,,8.0,10.0,1.0,2.0,,,3.0,89.0
32,"Neade, Jake",7,5,8,15,2,1.0,,2.0,,5.0,,1.0,2.0,,,4.0,13.0,,1.0,,1.0,4.0,81.0
13,"OShea, Cameron",10,2,9,19,1,,,,,5.0,1.0,3.0,2.0,1.0,,8.0,10.0,,,,,,68.0
29,"Pittard, Jasper",12,5,15,27,,,,,1.0,4.0,1.0,4.0,,1.0,,7.0,16.0,,,3.0,,,83.0
34,"Redden, Jarrad",2,2,3,5,,,11.0,2.0,,1.0,2.0,4.0,1.0,3.0,,5.0,1.0,1.0,,2.0,,,69.0
28 ↓,"Schulz, Jay",6,3,1,7,1,2.0,,2.0,,2.0,2.0,1.0,,1.0,,3.0,4.0,,2.0,1.0,,1.0,73.0
15,"Stevenson, Lewis",15,6,7,22,,,,,5.0,2.0,1.0,4.0,,2.0,,3.0,18.0,,,2.0,1.0,,91.0
14,"Stewart, Paul",12,9,6,18,1,2.0,,3.0,,5.0,,1.0,,1.0,,1.0,15.0,,3.0,,,1.0,95.0
12,"Trengove, Jackson",8,3,6,14,,,1.0,1.0,,5.0,,5.0,3.0,2.0,,6.0,8.0,1.0,,6.0,,,95.0
39,"Westhoff, Justin",20,14,5,25,5,2.0,2.0,3.0,2.0,3.0,,2.0,2.0,2.0,3.0,5.0,20.0,2.0,6.0,2.0,1.0,1.0,89.0
16,"Wines, Ollie",9,5,10,19,,1.0,1.0,5.0,,2.0,1.0,5.0,,1.0,,4.0,15.0,,1.0,,,,76.0
20,"Wingard, Chad",16,7,6,22,3,2.0,,1.0,,6.0,1.0,1.0,2.0,,2.0,11.0,11.0,2.0,3.0,2.0,,2.0,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,225,110,164,389,19,20.0,26.0,55.0,22.0,67.0,25.0,52.0,28.0,24.0,6.0,127.0,255.0,11.0,21.0,39.0,10.0,15.0,
Opposition,Opposition,189,70,119,308,11,12.0,28.0,53.0,40.0,39.0,38.0,65.0,25.0,28.0,,134.0,171.0,2.0,10.0,43.0,12.0,4.0,
