Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
47,"Ambrose, Patrick",22y 349d,14 (9-0-5 64.29%),12 (0.86),←,
12,"Baguley, Mark",27y 87d,47 (25-0-22 53.19%),2 (0.04),←,
3,"Chapman, Paul",32y 284d,268 (176-2-90 66.04%),355 (1.32),17 (10-0-7 58.82%),19 (1.12)
32,"Colyer, Travis",22y 357d,43 (22-0-21 51.16%),26 (0.60),←,
6,"Daniher, Joe",20y 165d,23 (13-0-10 56.52%),24 (1.04),←,
15,"Dempsey, Courtenay",26y 353d,103 (49-2-52 48.54%),26 (0.25),←,
9,"Goddard, Brendon",29y 88d,244 (150-3-91 62.09%),134 (0.55),39 (24-0-15 61.54%),30 (0.77)
21,"Heppell, Dyson",22y 94d,82 (44-1-37 54.27%),20 (0.24),←,
1,"Hibberd, Michael",24y 225d,60 (34-0-26 56.67%),8 (0.13),←,
39,"Hocking, Heath",26y 232d,116 (57-2-57 50.00%),39 (0.34),←,
26,"Hooker, Cale",25y 307d,108 (51-1-56 47.69%),7 (0.06),←,
40,"Howlett, Ben",25y 299d,94 (50-1-43 53.72%),46 (0.49),←,
18,"Hurley, Michael",24y 76d,97 (48-2-47 50.52%),101 (1.04),←,
17,"Melksham, Jake",22y 352d,96 (47-1-48 49.48%),50 (0.52),←,
27,"Merrett, Zach",18y 317d,17 (10-0-7 58.82%),9 (0.53),←,
23,"Myers, David",25y 47d,81 (42-0-39 51.85%),25 (0.31),←,
30,"Ryder, Paddy",26y 155d,167 (78-3-86 47.60%),112 (0.67),←,
5,"Stanton, Brent",28y 107d,223 (97-3-123 44.17%),146 (0.65),←,
25,"Steinberg, Ariel",21y 355d,1 (1-0-0 100.00%),,←,
4,"Watson, Jobe",29y 189d,185 (82-3-100 45.14%),103 (0.56),←,
8,"Winderlich, Jason",29y 310d,125 (52-1-72 42.00%),82 (0.66),←,
11,"Zaharakis, David",24y 176d,107 (55-1-51 51.87%),85 (0.79),←,
Totals,Totals,25y 157d,2301 (1192-26-1083 51.80%),1412 (0.61),,
C,"Thompson, Mark",50y 270d,280 (172-3-105 61.96%),,20 (11-0-9 55.00%),
