Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Amon, Karl",4,2,5,9,1.0,,,1,,1.0,1.0,1.0,2.0,1.0,,3,6,,,1.0,,1.0,57.0
1,"Boak, Travis",15,4,11,26,2.0,,,3,2.0,4.0,3.0,7.0,,2.0,2.0,10,16,,,2.0,,,83.0
5,"Broadbent, Matthew",11,3,1,12,,,,1,5.0,1.0,1.0,4.0,,2.0,,3,7,,,1.0,,1.0,78.0
33,"Byrne-Jones, Darcy",12,3,3,15,1.0,,,3,3.0,1.0,1.0,2.0,,,,6,9,,1.0,5.0,,,80.0
17,"Clurey, Tom",8,6,4,12,,,,2,3.0,,,2.0,,2.0,,4,8,1.0,,2.0,,,96.0
22,"Dixon, Charlie",8,2,4,12,2.0,3.0,2.0,5,,2.0,1.0,1.0,3.0,1.0,,7,6,1.0,1.0,,,,85.0
7,"Ebert, Brad",17,2,8,25,,,,11,,7.0,9.0,2.0,2.0,1.0,,14,8,1.0,,2.0,,2.0,83.0
27,"Eddy, Brett",2,1,1,3,,,,2,,1.0,,2.0,1.0,1.0,,2,1,1.0,,1.0,,2.0,62.0
9,"Gray, Robbie",3,1,5,8,,,,1,,2.0,2.0,2.0,1.0,2.0,,7,5,,,1.0,1.0,1.0,92.0
46,"Gray, Sam",13,5,4,17,,,,2,3.0,4.0,,9.0,,2.0,,7,10,,,2.0,1.0,,86.0
8,"Hartlett, Hamish",12,4,5,17,1.0,,,3,6.0,3.0,,2.0,5.0,,,8,9,,,,,,76.0
36,"Hombsch, Jack",9,5,3,12,,,,1,3.0,2.0,,4.0,1.0,2.0,,8,5,1.0,,5.0,,1.0,91.0
43,"Houston, Dan",10,6,2,12,,,,2,3.0,2.0,,,1.0,,,4,8,1.0,,1.0,,,82.0
42,"Jonas, Tom",10,8,3,13,,,,3,3.0,,,2.0,2.0,1.0,,4,10,,,9.0,,,96.0
21,"Polec, Jared",13,1,6,19,1.0,,,5,3.0,6.0,2.0,6.0,1.0,1.0,,10,9,,,3.0,,,87.0
2,"Powell-Pepper, Sam",12,3,7,19,2.0,1.0,,2,1.0,5.0,7.0,6.0,,3.0,,8,9,,1.0,1.0,,,67.0
4,"Ryder, Paddy",7,3,6,13,,1.0,28.0,3,1.0,2.0,5.0,5.0,3.0,2.0,,13,3,2.0,1.0,4.0,,,86.0
12,"Trengove, Jackson",7,3,5,12,1.0,,12.0,2,,1.0,5.0,3.0,1.0,3.0,,6,5,2.0,1.0,1.0,,,72.0
39,"Westhoff, Justin",9,5,5,14,,,,2,2.0,2.0,2.0,1.0,1.0,,,4,9,,,4.0,,,84.0
16,"Wines, Ollie",17,3,16,33,,1.0,,5,3.0,5.0,9.0,4.0,,1.0,1.0,16,16,,,3.0,,2.0,83.0
20,"Wingard, Chad",8,4,11,19,3.0,1.0,,3,1.0,4.0,,1.0,1.0,,,8,11,1.0,1.0,1.0,1.0,1.0,89.0
11,"Young, Aaron",8,3,9,17,3.0,1.0,,3,1.0,1.0,1.0,3.0,2.0,2.0,,9,8,1.0,1.0,,,,84.0
Totals,Totals,215,77,124,339,17.0,8.0,42.0,65,43.0,56.0,49.0,69.0,27.0,29.0,3.0,161,178,12.0,7.0,49.0,3.0,11.0,
Opposition,Opposition,208,88,150,358,12.0,10.0,49.0,70,36.0,61.0,39.0,61.0,29.0,27.0,3.0,139,218,10.0,11.0,41.0,2.0,8.0,
