Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Aarts, Jake",10,7,5,15,1,1.0,,5.0,,2.0,1.0,7.0,2.0,4.0,,6.0,9.0,1.0,1.0,2.0,,,87.0
12,"Astbury, David",12,12,4,16,,,,1.0,5.0,,,1.0,,,1.0,3.0,13.0,,,5.0,,,96.0
7,"Baker, Liam",7,,8,15,1,,,8.0,,3.0,,2.0,,,,11.0,5.0,,,3.0,,2.0,80.0
21,"Balta, Noah",11,9,3,14,,,,,2.0,2.0,,,,,,5.0,8.0,4.0,,1.0,,,72.0
29,"Bolton, Shai",12,7,10,22,3,1.0,,2.0,,10.0,3.0,1.0,,1.0,2.0,7.0,15.0,1.0,2.0,1.0,2.0,,84.0
35,"Broad, Nathan",20,11,5,25,,,,2.0,6.0,3.0,,3.0,2.0,1.0,,10.0,15.0,3.0,,2.0,,,98.0
11,"Castagna, Jason",3,2,6,9,,,,1.0,,3.0,,1.0,,,,3.0,6.0,,,,,1.0,81.0
26,"Collier-Dawkins, Riley",4,3,10,14,,,,5.0,,1.0,5.0,2.0,2.0,,,11.0,5.0,,1.0,1.0,,,70.0
9 ↓,"Cotchin, Trent",13,4,11,24,,,,2.0,1.0,5.0,7.0,1.0,2.0,,,12.0,12.0,1.0,,3.0,,,63.0
10,"Edwards, Shane",6,4,8,14,,,,3.0,,,2.0,2.0,1.0,,,7.0,8.0,,,1.0,,,79.0
34,"Graham, Jack",13,4,4,17,1,,,2.0,,2.0,1.0,3.0,1.0,2.0,,6.0,11.0,,,2.0,,1.0,73.0
2,"Grimes, Dylan",8,3,4,12,,,,2.0,2.0,,,1.0,4.0,,,5.0,8.0,,,,,,84.0
14,"Houli, Bachar",21,10,10,31,1,,,1.0,4.0,6.0,,2.0,1.0,,3.0,5.0,21.0,,1.0,3.0,2.0,2.0,86.0
19,"Lynch, Tom",12,12,2,14,3,5.0,,1.0,,4.0,1.0,2.0,,,,6.0,9.0,4.0,7.0,1.0,,2.0,100.0
31,"Mansell, Rhyan",8,5,1,9,,,,2.0,3.0,,,1.0,,1.0,,2.0,7.0,,,4.0,,,73.0
33,"McIntosh, Kamdyn",11,5,4,15,,,,,,4.0,2.0,1.0,1.0,,,5.0,9.0,,,3.0,,,83.0
6 ↑,"Naish, Patrick",1,,,1,,,,1.0,,1.0,,,,,,,1.0,,,,,1.0,5.0
25,"Nankervis, Toby",12,3,8,20,,,18.0,4.0,1.0,2.0,3.0,3.0,3.0,1.0,,13.0,8.0,1.0,,3.0,,,78.0
50,"Pickett, Marlion",9,6,10,19,,,3.0,4.0,2.0,1.0,5.0,3.0,,2.0,,9.0,10.0,,,5.0,,,80.0
8,"Riewoldt, Jack",8,7,1,9,1,1.0,,,,2.0,,3.0,,3.0,,2.0,6.0,1.0,4.0,,,,95.0
17,"Rioli, Daniel",5,3,6,11,,1.0,,2.0,,1.0,,1.0,,1.0,,3.0,7.0,,,1.0,,,72.0
5,"Ross, Jack",6,4,4,10,,,,3.0,,2.0,1.0,2.0,1.0,1.0,,2.0,7.0,,,1.0,,,70.0
15,"Short, Jayden",24,9,2,26,,1.0,,,8.0,3.0,,2.0,1.0,,,2.0,19.0,,,2.0,,,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,236,130,126,362,11,11.0,21.0,51.0,34.0,57.0,31.0,44.0,21.0,17.0,6.0,135.0,219.0,16.0,16.0,44.0,4.0,9.0,
Opposition,Opposition,206,98,160,366,7,13.0,32.0,52.0,45.0,43.0,36.0,59.0,17.0,21.0,,127.0,235.0,11.0,10.0,50.0,10.0,4.0,
