Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Brayshaw, Angus",9,6,4,13,,,,3.0,1.0,3.0,,,1.0,,,4.0,10.0,,,5.0,,,85.0
31,"Fritsch, Bayley",11,10,1,12,3,2.0,,1.0,,1.0,,1.0,1.0,1.0,,2.0,10.0,,4.0,1.0,,,82.0
11,"Gawn, Max",13,5,8,21,1,1.0,27.0,4.0,2.0,4.0,5.0,6.0,1.0,1.0,2.0,13.0,7.0,4.0,,5.0,,1.0,84.0
4,"Harmes, James",11,5,12,23,1,,,7.0,3.0,3.0,5.0,4.0,,3.0,,11.0,14.0,1.0,,3.0,,,87.0
14,"Hibberd, Michael",7,2,3,10,,,,,2.0,1.0,,1.0,,,,2.0,9.0,,,1.0,,,78.0
29,"Hunt, Jayden",6,2,1,7,,,,2.0,1.0,2.0,,,1.0,,,2.0,4.0,,,,,,80.0
6,"Jackson, Luke",2,,6,8,,,11.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,,3.0,5.0,,,2.0,,,75.0
23,"Jordon, James",9,2,5,14,1,,,6.0,1.0,3.0,2.0,2.0,1.0,1.0,,8.0,6.0,1.0,,2.0,,1.0,70.0
15 ↓,"Langdon, Ed",6,3,9,15,,,,1.0,1.0,,,3.0,,,,3.0,12.0,,,,,,83.0
8,"Lever, Jake",10,5,6,16,,,,1.0,5.0,2.0,,,2.0,,1.0,10.0,5.0,2.0,,5.0,,,97.0
1,"May, Steven",18,5,4,22,,,,2.0,7.0,,,5.0,1.0,2.0,,6.0,7.0,1.0,,6.0,1.0,,97.0
25,"McDonald, Tom",9,7,1,10,3,,,2.0,,4.0,,3.0,,3.0,,2.0,11.0,1.0,3.0,2.0,,1.0,84.0
18,"Melksham, Jake",9,1,6,15,,,,,1.0,2.0,1.0,3.0,1.0,2.0,,7.0,8.0,,,2.0,,1.0,63.0
30,"Neal-Bullen, Alex",12,7,3,15,,,,3.0,,3.0,,2.0,1.0,,,4.0,11.0,,,,,2.0,71.0
13,"Oliver, Clayton",13,5,20,33,,,,5.0,2.0,4.0,5.0,2.0,1.0,,3.0,12.0,21.0,,,1.0,,1.0,93.0
5,"Petracca, Christian",12,2,12,24,1,,,3.0,1.0,5.0,6.0,3.0,1.0,,,17.0,7.0,1.0,,,,1.0,92.0
35,"Petty, Harry",9,6,2,11,,,,,4.0,,,1.0,1.0,,,4.0,8.0,2.0,,5.0,,,81.0
36,"Pickett, Kysaiah",6,4,5,11,1,1.0,,3.0,,2.0,1.0,4.0,,1.0,,3.0,7.0,,3.0,1.0,2.0,1.0,77.0
24,"Rivers, Trent",13,3,6,19,,,,,5.0,1.0,1.0,4.0,,1.0,,10.0,7.0,1.0,,2.0,,,85.0
3,"Salem, Christian",10,6,8,18,,,,,6.0,,,3.0,,,,5.0,11.0,,,1.0,1.0,,83.0
9,"Spargo, Charlie",11,5,5,16,,2.0,,,1.0,3.0,,3.0,1.0,,,6.0,10.0,1.0,3.0,,,1.0,75.0
32 ↑,"Sparrow, Tom",,,,,,,,,,,,,,,,,,,,,,,1.0
26,"Weideman, Sam",5,5,1,6,2,1.0,,1.0,,2.0,,3.0,,,,2.0,4.0,1.0,3.0,1.0,,,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,211,96,128,339,13,9.0,38.0,46.0,44.0,46.0,27.0,57.0,15.0,16.0,6.0,136.0,194.0,16.0,16.0,45.0,4.0,10.0,
Opposition,Opposition,235,105,158,393,8,11.0,26.0,57.0,31.0,52.0,36.0,46.0,16.0,15.0,,118.0,267.0,7.0,11.0,58.0,12.0,6.0,
