Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",24y 137d,93 (42-2-49 46.24%),27 (0.29),←,
18,"Banfield, Todd",19y 277d,2 (2-0-0 100.00%),3 (1.50),←,
20,"Black, Simon",30y 363d,258 (154-4-100 60.47%),154 (0.60),←,
17,"Brennan, Jared",25y 247d,103 (52-3-48 51.94%),67 (0.65),←,
16,"Brown, Jonathan",28y 154d,186 (118-3-65 64.25%),435 (2.34),←,
1,"Clark, Mitch",22y 164d,48 (24-2-22 52.08%),26 (0.54),←,
39,"Drummond, Josh",26y 347d,67 (33-2-32 50.75%),27 (0.40),←,
5,"Fevola, Brendan",29y 71d,189 (71-2-116 38.10%),581 (3.07),2 (2-0-0 100.00%),6 (3.00)
4,"Johnstone, Travis",29y 258d,196 (97-1-98 49.74%),134 (0.68),36 (19-0-17 52.78%),23 (0.64)
23,"Leuenberger, Matthew",21y 298d,24 (13-1-10 56.25%),3 (0.13),←,
36,"Maguire, Matt",25y 306d,101 (56-1-44 55.94%),19 (0.19),2 (2-0-0 100.00%),
9,"McGrath, Ashley",26y 316d,139 (78-2-59 56.83%),106 (0.76),←,
21,"Merrett, Daniel",25y 110d,89 (41-3-45 47.75%),17 (0.19),←,
24,"Patfull, Joel",25y 115d,80 (38-3-39 49.38%),19 (0.24),←,
6,"Power, Luke",30y 83d,243 (143-3-97 59.47%),201 (0.83),←,
29,"Raines, Andrew",24y 24d,58 (20-1-37 35.34%),1 (0.02),2 (2-0-0 100.00%),
30,"Redden, Jack",19y 113d,12 (8-1-3 70.83%),6 (0.50),←,
10,"Rich, Daniel",19y 298d,26 (16-1-9 63.46%),14 (0.54),←,
35,"Rischitelli, Michael",24y 83d,91 (44-3-44 50.00%),41 (0.45),←,
11,"Sherman, Justin",23y 65d,99 (44-3-52 45.96%),74 (0.75),←,
14,"Staker, Brent",25y 313d,112 (66-1-45 59.38%),86 (0.77),2 (2-0-0 100.00%),2 (1.00)
32,"Stiller, Cheynee",23y 333d,68 (31-3-34 47.79%),17 (0.25),←,
Totals,Totals,25y 54d,2284 (1191-45-1048 52.15%),2058 (0.90),,
C,"Voss, Michael",34y 268d,26 (16-1-9 63.46%),,←,
