Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",28y 208d,110 (58-0-52 52.73%),5 (0.05),46 (29-0-17 63.04%),
14,"Bergman, Miles",21y 165d,36 (21-0-15 58.33%),13 (0.36),←,
10,"Boak, Travis",34y 243d,329 (168-1-160 51.22%),197 (0.60),←,
26,"Bonner, Riley",26y 25d,83 (51-0-32 61.45%),11 (0.13),←,
9,"Butters, Zak",22y 205d,71 (41-0-30 57.75%),42 (0.59),←,
33,"Byrne-Jones, Darcy",27y 193d,153 (88-0-65 57.52%),7 (0.05),←,
17,"Clurey, Tom",29y 9d,124 (74-0-50 59.68%),,←,
22,"Dixon, Charlie",32y 190d,192 (97-1-94 50.78%),319 (1.66),127 (78-0-49 61.42%),225 (1.77)
28,"Drew, Willem",24y 182d,59 (34-0-25 57.63%),10 (0.17),←,
7,"Duursma, Xavier",22y 268d,60 (40-0-20 66.67%),28 (0.47),←,
13,"Fantasia, Orazio",27y 199d,99 (47-1-51 47.98%),141 (1.42),19 (13-0-6 68.42%),30 (1.58)
6,"Farrell, Kane",24y 15d,52 (30-0-22 57.69%),39 (0.75),←,
11,"Finlayson, Jeremy",27y 51d,87 (46-3-38 54.60%),111 (1.28),21 (10-0-11 47.62%),21 (1.00)
18,"Horne-Francis, Jason",19y 284d,20 (3-0-17 15.00%),5 (0.25),3 (1-0-2 33.33%),1 (0.33)
5,"Houston, Dan",25y 324d,124 (76-0-48 61.29%),25 (0.20),←,
1,"Jonas, Tom",32y 82d,206 (114-1-91 55.58%),1 (0.00),←,
34,"Jones, Lachie",20y 357d,23 (12-0-11 52.17%),6 (0.26),←,
29,"Lycett, Scott",30y 187d,135 (86-0-49 63.70%),61 (0.45),60 (38-0-22 63.33%),16 (0.27)
4,"Marshall, Todd",24y 175d,79 (52-0-27 65.82%),109 (1.38),←,
2,"Powell-Pepper, Sam",25y 83d,117 (70-0-47 59.83%),76 (0.65),←,
15,"Rioli, Willie",27y 301d,54 (32-0-22 59.26%),64 (1.19),3 (1-0-2 33.33%),4 (1.33)
20,"Rozee, Connor",23y 69d,84 (50-0-34 59.52%),80 (0.95),←,
16,"Wines, Ollie",28y 176d,206 (119-0-87 57.77%),88 (0.43),←,
Totals,Totals,26y 142d,2503 (1409-7-1087 56.29%),1438 (0.57),,
C,"Hinkley, Ken",56y 183d,226 (132-0-94 58.41%),,←,
