North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
34 ↓,"Archer, Jackson",4,1,4,8,,,,2.0,1.0,,,2.0,,,,,8.0,,,1.0,,,44.0
4,"Corr, Aidan",7,1,2,9,,,,1.0,4.0,,1.0,,,,,4.0,3.0,1.0,,2.0,,,87.0
10,"Cunnington, Ben",8,1,16,24,2,,,3.0,3.0,1.0,10.0,4.0,,1.0,,16.0,8.0,,,,,,63.0
25,"Curtis, Paul",5,2,5,10,,1.0,,8.0,,1.0,2.0,2.0,,2.0,,6.0,4.0,,,1.0,,3.0,82.0
9,"Davies-Uniacke, Luke",18,5,10,28,1,,,3.0,4.0,10.0,6.0,2.0,,,2.0,6.0,22.0,,,,,2.0,86.0
40,"Ford, Eddie",6,6,4,10,1,1.0,,,,2.0,,2.0,,2.0,,4.0,6.0,1.0,4.0,,,,80.0
31,"Goater, Josh",3,2,8,11,,,,3.0,2.0,,1.0,4.0,1.0,1.0,,5.0,6.0,,,2.0,1.0,,75.0
22,"Goldstein, Todd",1,,4,5,,,23.0,2.0,,1.0,2.0,6.0,1.0,5.0,,3.0,4.0,,,2.0,,1.0,85.0
20,"Larkey, Nick",6,5,1,7,5,1.0,,1.0,,,,3.0,1.0,2.0,,4.0,4.0,1.0,5.0,2.0,,,100.0
35 ↑,"Lazzaro, Charlie",,,2,2,,,,1.0,,,,1.0,,1.0,,3.0,,,,,,,26.0
11,"McDonald, Luke",5,2,8,13,,,,4.0,1.0,2.0,,3.0,,1.0,,4.0,9.0,,,3.0,,,91.0
23,"McKay, Ben",8,8,8,16,,,,1.0,4.0,,,,3.0,,,7.0,9.0,3.0,,6.0,1.0,,100.0
8,"Scott, Bailey",21,4,5,26,,,,2.0,4.0,6.0,,5.0,2.0,,,5.0,19.0,,,,1.0,1.0,80.0
3,"Sheezel, Harry",16,6,16,32,,,,3.0,5.0,3.0,,1.0,,,,3.0,28.0,,,2.0,,2.0,87.0
12,"Simpkin, Jy",15,3,7,22,1,1.0,,3.0,,5.0,3.0,3.0,,,,6.0,15.0,,,,1.0,,86.0
2,"Stephenson, Jaidyn",10,3,3,13,2,,,2.0,,2.0,,,1.0,,,2.0,10.0,,1.0,2.0,,1.0,77.0
5,"Taylor, Curtis",2,1,6,8,,,,2.0,,1.0,,1.0,,1.0,,3.0,5.0,,,1.0,1.0,,90.0
26,"Thomas, Tarryn",9,6,13,22,,,,3.0,2.0,3.0,5.0,3.0,1.0,1.0,,10.0,12.0,,,2.0,,,82.0
13,"Tucker, Darcy",8,3,7,15,,,,2.0,3.0,3.0,1.0,,3.0,,,5.0,10.0,,,2.0,1.0,,81.0
28,"Turner, Kayne",7,3,8,15,,,,4.0,2.0,4.0,,2.0,,1.0,,5.0,10.0,,,,,,74.0
6,"Wardlaw, George",8,2,6,14,,,,9.0,1.0,2.0,4.0,3.0,4.0,1.0,,11.0,7.0,,,3.0,,,55.0
38,"Xerri, Tristan",5,1,7,12,,,17.0,2.0,2.0,1.0,4.0,4.0,2.0,2.0,,10.0,2.0,,,8.0,,,80.0
7,"Ziebell, Jack",15,5,12,27,,,,2.0,7.0,,,7.0,1.0,1.0,,8.0,16.0,1.0,,1.0,,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,187,70,162,349,12,5.0,40.0,63.0,45.0,47.0,39.0,58.0,20.0,22.0,2.0,130.0,217.0,7.0,10.0,40.0,6.0,10.0,
Opposition,Opposition,223,108,163,386,13,8.0,29.0,62.0,36.0,60.0,34.0,58.0,22.0,20.0,4.0,139.0,242.0,14.0,14.0,41.0,20.0,10.0,
