West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
20,"Cox, Dean",30y 264d,231 (117-1-113 50.87%),123 (0.53),←,
27,"Darling, Jack",19y 313d,27 (20-0-7 74.07%),32 (1.19),←,
3,"Gaff, Andrew",19y 310d,21 (16-0-5 76.19%),9 (0.43),←,
23,"Glass, Darren",30y 343d,223 (117-2-104 52.91%),8 (0.04),←,
43,"Hams, Ashton",25y 228d,19 (12-0-7 63.16%),17 (0.89),←,
33,"Hill, Josh",23y 93d,70 (43-1-26 62.14%),83 (1.19),4 (4-0-0 100.00%),8 (2.00)
25,"Hurn, Shannon",24y 230d,102 (52-0-50 50.98%),26 (0.25),←,
17,"Kennedy, Josh",24y 240d,94 (34-1-59 36.70%),160 (1.70),72 (31-0-41 43.06%),149 (2.07)
4,"Kerr, Daniel",28y 341d,190 (103-2-85 54.74%),107 (0.56),←,
21,"Lynch, Quinten",29y 88d,192 (106-0-86 55.21%),256 (1.33),←,
16,"Mackenzie, Eric",23y 338d,61 (24-0-37 39.34%),,←,
7,"Masten, Chris",22y 355d,58 (24-0-34 41.38%),21 (0.36),←,
35,"McGinnity, Patrick",23y 63d,45 (24-0-21 53.33%),4 (0.09),←,
9,"Naitanui, Nic",21y 353d,59 (29-0-30 49.15%),34 (0.58),←,
11,"Priddis, Matt",27y 31d,111 (52-0-59 46.85%),32 (0.29),←,
24,"Rosa, Matt",25y 150d,111 (56-0-55 50.45%),30 (0.27),←,
31,"Schofield, Will",23y 88d,62 (30-0-32 48.39%),5 (0.08),←,
37,"Selwood, Adam",27y 356d,162 (88-0-74 54.32%),42 (0.26),←,
10,"Selwood, Scott",22y 25d,72 (33-0-39 45.83%),21 (0.29),←,
13,"Shuey, Luke",21y 324d,35 (22-0-13 62.86%),36 (1.03),←,
28,"Smith, Ashley",21y 276d,30 (20-0-10 66.67%),7 (0.23),←,
8,"Waters, Beau",26y 22d,97 (56-0-41 57.73%),19 (0.20),←,
Totals,Totals,24y 286d,2072 (1078-7-987 52.03%),1072 (0.52),,
C,"Worsfold, John",43y 209d,239 (128-2-109 53.97%),,←,
