Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
31,"Andrews, Harris",21y 194d,71 (13-0-58 18.31%),8 (0.11),←,
33,"Bailey, Zac",18y 273d,10 (1-0-9 10.00%),4 (0.40),←,
9,"Beams, Dayne",28y 131d,159 (83-2-74 52.83%),161 (1.01),49 (7-0-42 14.29%),43 (0.88)
13,"Berry, Jarrod",20y 138d,28 (4-0-24 14.29%),14 (0.50),←,
3,"Christensen, Allen",27y 35d,111 (55-0-56 49.55%),91 (0.82),46 (6-0-40 13.04%),35 (0.76)
26,"Cutler, Tom",23y 123d,56 (12-0-44 21.43%),26 (0.46),←,
27,"Gardiner, Darcy",22y 274d,75 (17-0-58 22.67%),4 (0.05),←,
30,"Hipwood, Eric",20y 283d,43 (8-0-35 18.60%),60 (1.40),←,
2,"Hodge, Luke",34y 8d,317 (181-2-134 57.41%),194 (0.61),12 (1-0-11 8.33%),1 (0.08)
35,"Lester, Ryan",25y 301d,110 (30-0-80 27.27%),45 (0.41),←,
12,"Martin, Stefan",31y 218d,149 (33-1-115 22.48%),40 (0.27),92 (19-0-73 20.65%),17 (0.18)
36,"Mathieson, Rhys",21y 164d,28 (6-0-22 21.43%),16 (0.57),←,
32,"Mayes, Sam",24y 34d,101 (27-0-74 26.73%),26 (0.26),←,
6,"McCluggage, Hugh",20y 112d,31 (5-0-26 16.13%),12 (0.39),←,
46,"McInerney, Oscar",23y 348d,8 (1-0-7 12.50%),7 (0.88),←,
16,"Rayner, Cam",18y 245d,13 (1-0-12 7.69%),8 (0.62),←,
10,"Rich, Daniel",28y 16d,174 (53-1-120 30.75%),102 (0.59),←,
18,"Robertson, Nick",23y 20d,59 (8-0-51 13.56%),8 (0.14),←,
28,"Taylor, Lewis",23y 126d,98 (19-0-79 19.39%),72 (0.73),←,
14,"Walker, Josh",25y 223d,65 (25-1-39 39.23%),68 (1.05),32 (6-0-26 18.75%),33 (1.03)
29,"Witherden, Alex",19y 286d,22 (3-0-19 13.64%),2 (0.09),←,
15,"Zorko, Dayne",29y 134d,135 (38-0-97 28.15%),154 (1.14),←,
Totals,Totals,24y 68d,1863 (623-7-1233 33.44%),1122 (0.60),,
C,"Fagan, Chris",57y,35 (6-0-29 17.14%),,←,
