North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",25y 50d,71 (35-1-35 50.00%),55 (0.77),←,
18,"Atley, Shaun",20y 255d,48 (24-0-24 50.00%),7 (0.15),←,
3,"Bastinac, Ryan",21y 338d,66 (35-0-31 53.03%),25 (0.38),←,
35,"Black, Aaron",22y 178d,9 (5-0-4 55.56%),14 (1.56),←,
10,"Cunnington, Ben",21y 330d,63 (31-0-32 49.21%),22 (0.35),←,
38,"Daw, Majak",22y 76d,6 (3-0-3 50.00%),9 (1.50),←,
11,"Firrito, Michael",29y 180d,202 (99-2-101 49.50%),28 (0.14),←,
43,"Gibson, Sam",26y 364d,22 (13-0-9 59.09%),11 (0.50),←,
22,"Goldstein, Todd",24y 329d,88 (44-1-43 50.57%),41 (0.47),←,
17,"Grima, Nathan",27y 294d,63 (32-1-30 51.59%),,←,
6,"Hansen, Lachlan",24y 282d,86 (41-1-44 48.26%),74 (0.86),←,
29,"Harvey, Brent",35y 12d,349 (188-3-158 54.30%),414 (1.19),←,
34,"Macmillan, Jamie",21y 245d,45 (25-0-20 55.56%),18 (0.40),←,
42,"McMahon, Scott",26y 358d,114 (58-1-55 51.32%),27 (0.24),←,
41,"Mullett, Aaron",21y 92d,18 (9-0-9 50.00%),6 (0.33),←,
20,"Petrie, Drew",30y 223d,231 (110-3-118 48.27%),280 (1.21),←,
9,"Swallow, Andrew",25y 358d,138 (64-1-73 46.74%),67 (0.49),←,
12,"Thomas, Lindsay",25y 87d,119 (54-2-63 46.22%),181 (1.52),←,
16,"Thompson, Scott",27y 17d,102 (44-2-56 44.12%),5 (0.05),←,
8,"Wells, Daniel",28y 112d,199 (100-2-97 50.75%),123 (0.62),←,
19,"Wright, Sam",22y 315d,61 (30-0-31 49.18%),49 (0.80),←,
7,"Ziebell, Jack",22y 87d,71 (32-0-39 45.07%),27 (0.38),←,
Totals,Totals,25y 92d,2171 (1076-20-1075 49.56%),1483 (0.68),,
C,"Scott, Brad",37y 23d,76 (38-0-38 50.00%),,←,
