St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
27,"Beveridge, Luke",27y 266d,104 (61-1-42 59.13%),94 (0.90),31 (18-0-13 58.06%),24 (0.77)
3,"Burke, Nathan",28y 99d,234 (108-2-124 46.58%),85 (0.36),←,
10,"Everitt, Peter",24y 13d,99 (51-1-47 52.02%),164 (1.66),←,
25,"Hall, Barry",21y 97d,26 (17-0-9 65.38%),19 (0.73),←,
35,"Harvey, Robert",26y 268d,187 (97-2-88 52.41%),112 (0.60),←,
6,"Healy, Daniel",24y 13d,22 (14-0-8 63.64%),13 (0.59),←,
8,"Hudghton, Max",21y 256d,25 (17-0-8 68.00%),,←,
5,"Jones, Austinn",21y 230d,74 (39-0-35 52.70%),65 (0.88),←,
36,"Knowles, Brett",20y 3d,4 (4-0-0 100.00%),,←,
22,"Lappin, Matthew",22y 88d,45 (24-1-20 54.44%),21 (0.47),←,
23,"Loewe, Stewart",29y 358d,244 (112-1-131 46.11%),487 (2.00),←,
26,"McLaren, Joe",20y 156d,16 (9-0-7 56.25%),3 (0.19),←,
11,"Mitchell, Gavin",25y 139d,44 (19-0-25 43.18%),33 (0.75),8 (6-0-2 75.00%),15 (1.88)
1,"Peckett, Justin",25y 223d,104 (50-1-53 48.56%),6 (0.06),←,
13,"Sierakowski, David",23y 138d,60 (31-1-28 52.50%),10 (0.17),←,
19,"Sziller, Steven",25y 152d,63 (36-0-27 57.14%),15 (0.24),←,
29,"Thompson, Andrew",25y 207d,29 (21-0-8 72.41%),17 (0.59),←,
32,"Traianidis, Jason",23y 190d,21 (11-0-10 52.38%),16 (0.76),←,
15,"Wakelin, Darryl",23y 278d,64 (36-0-28 56.25%),6 (0.09),←,
12,"Wakelin, Shane",23y 277d,58 (28-1-29 49.14%),17 (0.29),←,
7,"Winmar, Nicky",32y 233d,215 (100-1-114 46.74%),272 (1.27),←,
20,"Young, Matthew",25y 241d,64 (36-0-28 56.25%),16 (0.25),43 (27-0-16 62.79%),10 (0.23)
Totals,Totals,24y 245d,1802 (921-12-869 51.11%),1471 (0.82),,
C,"Alves, Stan",51y 359d,99 (48-1-50 48.99%),,←,
