Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13 ↑,"Baker, Oskar",3,,2,5,,,,1.0,2.0,1.0,1.0,2.0,,2.0,,2.0,4.0,,,1.0,1.0,,23.0
29,"Bramble, Lachlan",7,,1,8,,,,,,,,2.0,,1.0,,1.0,2.0,,,3.0,,,87.0
31,"Dale, Bailey",21,2,10,31,,,,3.0,7.0,2.0,,2.0,1.0,2.0,,7.0,15.0,,,1.0,,1.0,81.0
10,"Darcy, Sam",11,8,4,15,4,2.0,4.0,3.0,,2.0,1.0,3.0,2.0,3.0,2.0,11.0,4.0,6.0,4.0,5.0,,,86.0
42,"Davidson, Sam",11,2,4,15,,,,3.0,2.0,4.0,3.0,2.0,1.0,,,5.0,10.0,1.0,,2.0,,1.0,77.0
26,"Dolan, Josh",5,1,2,7,,,,1.0,,1.0,,2.0,,1.0,,1.0,5.0,,,1.0,,,65.0
15,"Duryea, Taylor",7,4,4,11,,,,1.0,4.0,,,3.0,2.0,2.0,,5.0,6.0,,,3.0,,,76.0
44,"English, Tim",6,5,8,14,,,33.0,7.0,,3.0,2.0,3.0,,3.0,,4.0,10.0,1.0,,3.0,,1.0,82.0
27,"Freijah, Joel",9,1,14,23,1,1.0,,4.0,3.0,1.0,4.0,4.0,,2.0,,12.0,13.0,,,3.0,1.0,,80.0
12,"Gallagher, Harvey",11,5,5,16,,,,1.0,6.0,,,1.0,,,,1.0,14.0,,,3.0,1.0,,77.0
22,"Harmes, James",3,2,11,14,1,,,1.0,,1.0,2.0,3.0,1.0,2.0,,6.0,7.0,,,2.0,,,87.0
32 ↓,"Jones, Arthur",2,1,5,7,,,,3.0,,,,1.0,,,,2.0,5.0,,,,,,61.0
8,"Kennedy, Matthew",8,3,13,21,,1.0,,4.0,2.0,2.0,3.0,1.0,,1.0,,9.0,13.0,1.0,,,,,81.0
24,"Khamis, Buku",8,5,6,14,,,,2.0,2.0,1.0,,2.0,1.0,1.0,,4.0,8.0,1.0,,8.0,,,95.0
21,"Liberatore, Tom",16,2,18,34,1,,,3.0,3.0,7.0,9.0,3.0,1.0,,1.0,18.0,16.0,,,1.0,,1.0,82.0
7,"Lobb, Rory",10,7,3,13,,1.0,,3.0,5.0,1.0,1.0,4.0,1.0,3.0,,4.0,10.0,1.0,,10.0,,,100.0
30,"McNeil, Lachlan",6,4,,6,1,1.0,,,,1.0,,1.0,,1.0,,,7.0,,2.0,,,,83.0
33,"Naughton, Aaron",4,4,7,11,,,,,,1.0,1.0,2.0,1.0,2.0,,6.0,6.0,,2.0,,,,83.0
20,"Richards, Ed",17,3,10,27,,2.0,,3.0,1.0,10.0,5.0,2.0,1.0,1.0,,11.0,15.0,1.0,1.0,,3.0,1.0,83.0
9,"Sanders, Ryley",3,2,13,16,,,,7.0,1.0,1.0,,3.0,,,,3.0,13.0,,,,,,71.0
23,"Vandermeer, Laitham",5,4,9,14,1,,,1.0,,3.0,1.0,3.0,1.0,1.0,,6.0,7.0,,1.0,1.0,,1.0,79.0
14,"West, Rhylee",4,1,6,10,1,,,1.0,,1.0,1.0,4.0,1.0,4.0,,7.0,3.0,,1.0,,,2.0,76.0
34,"Williams, Bailey",8,3,12,20,,,,2.0,1.0,,1.0,1.0,,1.0,,4.0,15.0,,,3.0,,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,185,69,167,352,10,10.0,37.0,54.0,39.0,43.0,35.0,54.0,14.0,33.0,3.0,129.0,208.0,12.0,11.0,50.0,6.0,8.0,
Opposition,Opposition,204,77,160,364,10,16.0,38.0,64.0,32.0,50.0,36.0,47.0,33.0,14.0,3.0,140.0,215.0,13.0,12.0,46.0,5.0,7.0,
