Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
31,"Andrews, Harris",22y 128d,81 (17-0-64 20.99%),9 (0.11),←,
7,"Berry, Jarrod",21y 72d,42 (11-0-31 26.19%),22 (0.52),←,
23,"Cameron, Charlie",24y 287d,89 (51-1-37 57.87%),112 (1.26),16 (4-0-12 25.00%),25 (1.56)
3,"Christensen, Allen",27y 334d,122 (59-0-63 48.36%),99 (0.81),57 (10-0-47 17.54%),43 (0.75)
27,"Gardiner, Darcy",23y 208d,87 (23-0-64 26.44%),4 (0.05),←,
30,"Hipwood, Eric",21y 217d,57 (15-0-42 26.32%),87 (1.53),←,
2,"Hodge, Luke",34y 307d,329 (187-2-140 57.14%),194 (0.59),24 (7-0-17 29.17%),1 (0.04)
17,"Lyons, Jarryd",26y 270d,97 (47-0-50 48.45%),49 (0.51),5 (3-0-2 60.00%),
12,"Martin, Stefan",32y 152d,163 (40-1-122 24.85%),42 (0.26),106 (26-0-80 24.53%),19 (0.18)
36,"Mathieson, Rhys",22y 98d,42 (13-0-29 30.95%),22 (0.52),←,
11,"McCarthy, Lincoln",25y 178d,34 (26-0-8 76.47%),33 (0.97),5 (3-0-2 60.00%),8 (1.60)
6,"McCluggage, Hugh",21y 46d,45 (12-0-33 26.67%),26 (0.58),←,
46,"McInerney, Oscar",24y 282d,21 (7-0-14 33.33%),18 (0.86),←,
25,"McStay, Daniel",23y 298d,84 (21-0-63 25.00%),58 (0.69),←,
9,"Neale, Lachie",25y 329d,140 (68-0-72 48.57%),69 (0.49),5 (3-0-2 60.00%),2 (0.40)
16,"Rayner, Cam",19y 179d,27 (8-0-19 29.63%),27 (1.00),←,
10,"Rich, Daniel",28y 315d,188 (60-1-127 32.18%),103 (0.55),←,
18,"Robertson, Nick",23y 319d,70 (12-0-58 17.14%),10 (0.14),←,
5,"Robinson, Mitch",29y 315d,173 (67-1-105 39.02%),92 (0.53),73 (16-0-57 21.92%),34 (0.47)
14,"Walker, Josh",26y 157d,79 (32-1-46 41.14%),69 (0.87),46 (13-0-33 28.26%),34 (0.74)
29,"Witherden, Alex",20y 220d,35 (10-0-25 28.57%),3 (0.09),←,
15,"Zorko, Dayne",30y 68d,149 (45-0-104 30.20%),162 (1.09),←,
Totals,Totals,25y 134d,2154 (831-7-1316 38.58%),1310 (0.61),,
C,"Fagan, Chris",57y 299d,49 (13-0-36 26.53%),,←,
