Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
15,"Abraham, Winston",22y 279d,32 (15-0-17 46.88%),47 (1.47),←,
44,"Bandy, Daniel",21y 229d,30 (13-0-17 43.33%),29 (0.97),←,
21,"Black, Heath",18y 38d,10 (5-0-5 50.00%),5 (0.50),←,
24,"Burton, Matthew",27y 47d,37 (15-0-22 40.54%),16 (0.43),←,
42,"Callaghan, Craig",21y 118d,41 (13-0-28 31.71%),27 (0.66),←,
46,"Carroll, Trent",19y 68d,5 (2-0-3 40.00%),,←,
31,"Clement, James",20y 304d,26 (10-0-16 38.46%),4 (0.15),←,
19,"Dhurrkay, Gary",23y 123d,33 (13-0-20 39.39%),40 (1.21),←,
37,"Gale, Mark",21y 59d,13 (5-0-8 38.46%),4 (0.31),←,
3,"Harding, Greg",20y 291d,30 (13-0-17 43.33%),1 (0.03),←,
14,"Hunter, Kingsley",22y 39d,22 (8-0-14 36.36%),43 (1.95),←,
11,"Kickett, Dale",29y 62d,101 (45-0-56 44.55%),47 (0.47),55 (22-0-33 40.00%),7 (0.13)
36,"Leach, Quenton",24y 319d,46 (18-0-28 39.13%),24 (0.52),←,
9,"Mann, Peter",26y 301d,89 (36-0-53 40.45%),81 (0.91),50 (18-0-32 36.00%),69 (1.38)
43,"McGovern, Andrew",29y 89d,57 (20-1-36 35.96%),8 (0.14),37 (16-0-21 43.24%),1 (0.03)
45,"Mitchell, Gavin",24y 189d,31 (12-0-19 38.71%),16 (0.52),←,
10,"OReilly, Stephen",24y 238d,92 (41-0-51 44.57%),9 (0.10),56 (20-0-36 35.71%),4 (0.07)
23,"Parker, Shane",24y 137d,37 (15-0-22 40.54%),3 (0.08),←,
1,"Toia, Luke",19y 224d,25 (10-0-15 40.00%),20 (0.80),←,
26,"Waterhouse, Clive",23y 12d,19 (8-0-11 42.11%),18 (0.95),←,
4,"Wills, Andrew",25y 183d,102 (59-0-43 57.84%),96 (0.94),43 (19-0-24 44.19%),53 (1.23)
Totals,Totals,23y 125d,878 (376-1-501 42.82%),538 (0.61),,
C,"Neesham, Gerard",42y 206d,58 (22-0-36 37.93%),,←,
