Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Amon, Karl",15,5,6,21,,,,1.0,8.0,2.0,,2.0,1.0,,,3.0,15.0,,,1.0,2.0,2.0,76.0
22,"Breust, Luke",7,5,4,11,2,1.0,,1.0,,,,2.0,2.0,,,5.0,6.0,1.0,3.0,,,,70.0
18,"Chol, Mabior",4,3,4,8,1,1.0,,4.0,,1.0,1.0,4.0,1.0,3.0,,4.0,4.0,1.0,3.0,,,1.0,86.0
16 ↓,"DAmbrosio, Massimo",5,3,3,8,,,,,3.0,,,2.0,,2.0,,1.0,6.0,,,2.0,,,34.0
12,"Day, Will",10,3,14,24,,,,4.0,2.0,3.0,6.0,2.0,,,1.0,8.0,17.0,,1.0,3.0,,,79.0
35,"Dear, Calsher",4,3,3,7,2,,,2.0,,1.0,,3.0,2.0,,,6.0,2.0,2.0,1.0,2.0,,,69.0
8,"Frost, Sam",3,3,3,6,,,,1.0,,,,1.0,,1.0,,2.0,3.0,,,5.0,,,100.0
15,"Hardwick, Blake",11,4,3,14,,1.0,,2.0,3.0,1.0,1.0,1.0,,,,3.0,9.0,,1.0,1.0,,,97.0
4,"Impey, Jarman",12,5,5,17,,,,1.0,3.0,1.0,,1.0,1.0,,,4.0,14.0,,,3.0,1.0,,82.0
9,"Jiath, Changkuoth",5,3,7,12,,,,4.0,1.0,,,1.0,1.0,1.0,,3.0,9.0,,,3.0,,,77.0
31,"Macdonald, Connor",9,4,7,16,1,,,2.0,1.0,4.0,1.0,5.0,,1.0,,6.0,10.0,,,,,,76.0
28,"Mackenzie, Cam",4,2,5,9,,,,1.0,2.0,1.0,,1.0,,,,2.0,8.0,,,,,,59.0
17,"Meek, Lloyd",6,3,9,15,,1.0,51.0,4.0,2.0,1.0,3.0,7.0,1.0,3.0,,11.0,4.0,3.0,,4.0,,1.0,90.0
13,"Moore, Dylan",9,3,9,18,1,,,3.0,,5.0,4.0,2.0,1.0,,,8.0,9.0,,,,,1.0,90.0
1 ↑,"Morrison, Harry",7,3,,7,,1.0,,1.0,1.0,3.0,1.0,2.0,,1.0,,1.0,4.0,,1.0,,,,44.0
11,"Nash, Conor",6,3,15,21,,,,2.0,,2.0,10.0,1.0,2.0,1.0,,13.0,9.0,,,2.0,,1.0,88.0
3,"Newcombe, Jai",7,1,9,16,1,1.0,,8.0,,4.0,4.0,2.0,,2.0,3.0,9.0,9.0,,,1.0,,1.0,83.0
14,"Scrimshaw, Jack",13,6,1,14,,,,1.0,2.0,,,1.0,,,,5.0,9.0,1.0,,2.0,3.0,,83.0
6,"Sicily, James",11,5,2,13,3,,,2.0,3.0,,,1.0,1.0,,,4.0,7.0,2.0,2.0,1.0,1.0,,98.0
25,"Ward, Josh",7,3,3,10,,,,1.0,,3.0,1.0,1.0,,1.0,,1.0,9.0,,,2.0,,,75.0
34,"Watson, Nick",8,3,4,12,1,1.0,,2.0,1.0,1.0,1.0,,4.0,,,8.0,4.0,,1.0,1.0,1.0,,80.0
23,"Weddle, Josh",4,5,6,10,1,,1.0,1.0,1.0,1.0,,1.0,1.0,,,4.0,8.0,,,7.0,,,99.0
5,"Worpel, James",14,2,10,24,,1.0,,3.0,1.0,8.0,3.0,3.0,,1.0,2.0,7.0,18.0,,1.0,,,2.0,67.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,181,80,132,313,13,9.0,52.0,51.0,34.0,42.0,36.0,46.0,18.0,17.0,6.0,118.0,193.0,10.0,14.0,40.0,8.0,9.0,
Opposition,Opposition,198,107,134,332,10,14.0,35.0,67.0,29.0,45.0,31.0,46.0,17.0,18.0,,111.0,215.0,14.0,15.0,27.0,7.0,7.0,
