Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Bishop, Matthew",5,3,3,8,,,,,5.0,,,2.0,1.0,1.0,,1.0,7.0,,,4.0,1.0,,100.0
20,"Brogan, Dean",8,10,7,15,1,,7.0,1.0,1.0,,2.0,1.0,1.0,,,5.0,10.0,1.0,1.0,7.0,,,92.0
7,"Burgoyne, Peter",13,3,12,25,,,,3.0,,7.0,2.0,5.0,2.0,4.0,3.0,3.0,23.0,,,1.0,3.0,1.0,96.0
8,"Burgoyne, Shaun",15,10,13,28,,,,,5.0,1.0,2.0,2.0,,2.0,,5.0,23.0,,,3.0,1.0,1.0,94.0
25,"Cassisi, Domenic",9,6,11,20,1,,,4.0,1.0,2.0,4.0,3.0,,,,9.0,12.0,,,3.0,,,98.0
26,"Cochrane, Stuart",6,5,1,7,,,,2.0,3.0,,,,,,,1.0,7.0,,,1.0,4.0,,25.0
35,"Cornes, Chad",17,10,6,23,,,,1.0,7.0,2.0,1.0,6.0,2.0,3.0,,11.0,14.0,4.0,,3.0,,,100.0
18,"Cornes, Kane",15,6,7,22,,,,2.0,1.0,4.0,5.0,2.0,2.0,1.0,,8.0,16.0,,,1.0,4.0,2.0,94.0
17,"Dew, Stuart",7,,4,11,1,1.0,,1.0,5.0,3.0,3.0,2.0,,1.0,,6.0,5.0,,,,,,92.0
33,"Ebert, Brett",4,1,4,8,2,,,,,1.0,1.0,1.0,,,,3.0,4.0,,1.0,1.0,,,60.0
10,"Francou, Josh",6,6,8,14,,,,5.0,1.0,2.0,2.0,1.0,,,,4.0,10.0,1.0,,,,,56.0
29,"Kingsley, Adam",18,9,8,26,2,,,1.0,3.0,6.0,3.0,,,,,8.0,18.0,,,3.0,1.0,2.0,85.0
5,"Lade, Brendon",6,6,3,9,1,1.0,10.0,1.0,,,1.0,4.0,1.0,4.0,,1.0,8.0,,2.0,,,1.0,100.0
22,"Mahoney, Josh",5,4,5,10,,2.0,,2.0,,1.0,1.0,2.0,,1.0,,3.0,7.0,1.0,1.0,2.0,,,91.0
3,"Montgomery, Brett",14,13,8,22,1,,,1.0,3.0,2.0,1.0,2.0,,,2.0,4.0,18.0,1.0,,3.0,,,91.0
1,"Primus, Matthew",7,3,3,10,3,1.0,8.0,,,1.0,2.0,2.0,1.0,1.0,,6.0,4.0,1.0,1.0,2.0,,1.0,92.0
12,"Shattock, Aaron",4,2,8,12,,,2.0,,1.0,2.0,,3.0,2.0,3.0,,4.0,9.0,,,,,,67.0
6,"Thomson, Adam",1,1,1,2,,,,1.0,,,,,,,,1.0,1.0,,,1.0,,,22.0
16,"Tredrea, Warren",9,6,,9,3,2.0,,3.0,,5.0,,1.0,2.0,1.0,,3.0,7.0,1.0,3.0,,,,100.0
2,"Wakelin, Darryl",9,5,6,15,,,,,4.0,,,1.0,3.0,,,6.0,8.0,,,4.0,1.0,,100.0
42,"Walsh, Peter",1,,1,2,,,,,,,1.0,2.0,,2.0,,1.0,1.0,,,,,,47.0
4,"Wanganeen, Gavin",6,2,4,10,1,,,2.0,,3.0,,4.0,,1.0,,3.0,7.0,,,3.0,1.0,1.0,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,185,111,123,308,16,8.0,27.0,30.0,40.0,42.0,31.0,46.0,17.0,25.0,5.0,96.0,219.0,10.0,9.0,42.0,16.0,9.0,
Opposition,Opposition,173,84,112,285,11,15.0,20.0,46.0,27.0,52.0,23.0,37.0,25.0,17.0,1.0,103.0,177.0,10.0,14.0,53.0,22.0,2.0,
