Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Adams, Taylor",11,6,2,13,,1.0,,3.0,2.0,3.0,,2.0,1.0,1.0,,3.0,10.0,,,1.0,,,76.0
14,"Bugg, Tomas",5,,9,14,,,,4.0,3.0,1.0,1.0,3.0,1.0,2.0,,3.0,9.0,,,2.0,,,82.0
18,"Cameron, Jeremy",13,10,1,14,3,1.0,,2.0,,3.0,,2.0,,2.0,,4.0,10.0,1.0,3.0,4.0,,,90.0
3,"Coniglio, Stephen",8,4,5,13,,,,4.0,,4.0,1.0,4.0,,3.0,,3.0,10.0,,,,,,78.0
11,"Cornes, Chad",6,6,12,18,,,,2.0,3.0,1.0,,3.0,,2.0,,5.0,14.0,,,6.0,,,94.0
13 ↑,"Darley, Sam",6,3,1,7,,,,3.0,2.0,2.0,1.0,,1.0,,,1.0,7.0,,,,,,20.0
1,"Davis, Phil",6,3,5,11,,,,3.0,4.0,,,2.0,,1.0,,3.0,7.0,,,5.0,,,92.0
26,"Giles, Jonathan",12,2,5,17,1,,17.0,4.0,2.0,2.0,9.0,4.0,4.0,1.0,,15.0,4.0,,,4.0,,,95.0
2,"Hampton, Curtly",9,2,3,12,,,,2.0,,2.0,1.0,2.0,2.0,,,5.0,7.0,,,1.0,,,88.0
40 ↓,"Kennedy, Adam",3,1,4,7,,,,1.0,,1.0,,2.0,,,,2.0,6.0,,,1.0,,,59.0
38,"McDonald, James",10,1,8,18,1,1.0,,5.0,,1.0,2.0,3.0,2.0,2.0,,9.0,9.0,,,,,,82.0
39,"Mohr, Tim",6,3,2,8,,,,1.0,2.0,1.0,,2.0,,1.0,,4.0,4.0,,,5.0,,,99.0
27,"Phillips, Andrew",2,1,3,5,,,7.0,2.0,,1.0,,1.0,2.0,,,3.0,1.0,1.0,,2.0,,,81.0
6,"Power, Luke",17,4,7,24,,,,4.0,5.0,3.0,1.0,4.0,1.0,,,11.0,12.0,,,1.0,,,93.0
23,"Reid, Sam",8,3,13,21,,,,1.0,,2.0,,1.0,1.0,1.0,,8.0,13.0,2.0,,1.0,,,72.0
9,"Scully, Tom",11,3,15,26,,,,5.0,1.0,4.0,3.0,2.0,1.0,1.0,,11.0,15.0,,,,1.0,2.0,90.0
5,"Shiel, Dylan",11,2,10,21,1,2.0,,6.0,,5.0,3.0,2.0,3.0,,,9.0,12.0,,,,,1.0,77.0
34,"Smith, Devon",9,3,8,17,,2.0,,6.0,,5.0,1.0,2.0,1.0,1.0,,6.0,11.0,,1.0,,,1.0,91.0
31,"Townsend, Jacob",4,1,3,7,,1.0,,4.0,1.0,,2.0,1.0,2.0,1.0,,6.0,2.0,,,,,,79.0
17,"Treloar, Adam",20,6,5,25,1,,,6.0,5.0,3.0,2.0,3.0,4.0,1.0,,10.0,14.0,1.0,,2.0,3.0,,85.0
29,"Tyson, Dom",8,10,9,17,,,,5.0,2.0,1.0,,,1.0,,,6.0,12.0,,1.0,3.0,,,87.0
8,"Ward, Callan",14,4,11,25,,,,4.0,2.0,5.0,6.0,4.0,1.0,1.0,,15.0,9.0,,1.0,2.0,1.0,,91.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,199,78,141,340,7,11.0,24.0,77.0,34.0,50.0,33.0,49.0,28.0,21.0,,142.0,198.0,5.0,6.0,40.0,5.0,4.0,
Opposition,Opposition,234,105,186,420,18,11.0,45.0,57.0,37.0,58.0,43.0,56.0,21.0,27.0,6.0,152.0,268.0,10.0,13.0,68.0,9.0,11.0,
