Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
39,"Astbury, David",19y 113d,9 (3-0-6 33.33%),4 (0.44),←,
24,"Collins, Andrew",21y 214d,18 (6-0-12 33.33%),14 (0.78),←,
19,"Connors, Daniel",21y 270d,15 (7-0-8 46.67%),6 (0.40),←,
9,"Cotchin, Trent",20y 73d,37 (16-0-21 43.24%),12 (0.32),←,
32,"Cousins, Ben",31y 354d,262 (141-3-118 54.39%),212 (0.81),24 (7-0-17 29.17%),7 (0.29)
3,"Deledio, Brett",23y 62d,119 (43-3-73 37.39%),90 (0.76),←,
10,"Edwards, Shane",21y 237d,60 (16-3-41 29.17%),34 (0.57),←,
15,"Farmer, Mitch",21y 166d,14 (3-0-11 21.43%),3 (0.21),11 (3-0-8 27.27%),3 (0.27)
25,"Graham, Angus",23y 64d,24 (6-1-17 27.08%),7 (0.29),←,
38,"Griffiths, Ben",18y 275d,3 (3-0-0 100.00%),1 (0.33),←,
23,"Jackson, Daniel",24y 55d,78 (22-2-54 29.49%),20 (0.26),←,
28,"King, Jake",26y 85d,47 (11-3-33 26.60%),9 (0.19),←,
36,"Martin, Dustin",18y 358d,12 (3-0-9 25.00%),6 (0.50),←,
16,"McGuane, Luke",23y 127d,66 (19-2-45 30.30%),2 (0.03),←,
47,"Nason, Ben",21y 16d,13 (3-0-10 23.08%),12 (0.92),←,
17,"Newman, Chris",28y 32d,166 (53-3-110 32.83%),22 (0.13),←,
8,"Riewoldt, Jack",21y 231d,59 (19-2-38 33.90%),105 (1.78),←,
30,"Tambling, Richard",23y 280d,106 (40-3-63 39.15%),61 (0.58),←,
2,"Thursfield, Will",24y 61d,61 (18-3-40 31.97%),,←,
21,"Tuck, Shane",28y 177d,121 (41-3-77 35.12%),56 (0.46),←,
29,"Vickery, Ty",20y 19d,20 (5-1-14 27.50%),8 (0.40),←,
35,"White, Matt",23y 65d,63 (23-3-37 38.89%),26 (0.41),←,
Totals,Totals,23y 2d,1373 (501-35-837 36.49%),710 (0.52),,
C,"Hardwick, Damien",37y 305d,13 (3-0-10 23.08%),,←,
