Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
1,"Anderson, Greg",28y 15d,132 (84-0-48 63.64%),76 (0.58),29 (17-0-12 58.62%),16 (0.55)
21,"Brown, David",24y 242d,42 (21-0-21 50.00%),39 (0.93),←,
34,"Hart, Ben",19y 324d,51 (27-0-24 52.94%),7 (0.14),←,
29,"Ingerson, Anthony",24y 228d,17 (7-0-10 41.18%),17 (1.00),←,
35,"Jameson, Rod",23y 333d,60 (35-0-25 58.33%),78 (1.30),←,
2,"Jarman, Andrew",28y 135d,66 (35-0-31 53.03%),40 (0.61),←,
27,"Liptak, Matthew",24y 29d,63 (35-0-28 55.56%),88 (1.40),←,
8,"Mail, Joshua",19y 162d,1 (1-0-0 100.00%),,←,
18,"Maynard, Rodney",27y 250d,64 (32-0-32 50.00%),15 (0.23),←,
10,"McDermott, Chris",30y 206d,75 (39-0-36 52.00%),23 (0.31),←,
11,"McGuinness, Tony",30y 23d,180 (87-2-91 48.89%),168 (0.93),71 (37-0-34 52.11%),60 (0.85)
6,"Modra, Tony",25y 89d,39 (21-0-18 53.85%),194 (4.97),←,
15,"Pittman, David",25y 95d,26 (13-0-13 50.00%),1 (0.04),←,
52,"Rehn, Shaun",22y 285d,51 (27-0-24 52.94%),15 (0.29),←,
32,"Ricciuto, Mark",18y 355d,27 (14-0-13 51.85%),9 (0.33),←,
45,"Rouvray, Paul",22y 41d,18 (11-0-7 61.11%),2 (0.11),←,
17,"Tongerie, Shane",23y 108d,4 (2-0-2 50.00%),3 (0.75),←,
22,"Turner, Peter",20y 126d,3 (1-0-2 33.33%),1 (0.33),←,
33,"Weidemann, Wayne",27y 220d,45 (22-0-23 48.89%),16 (0.36),←,
44,"Wellman, Sean",19y 251d,4 (2-0-2 50.00%),,←,
14,"Wigney, Stuart",25y 40d,55 (22-1-32 40.91%),36 (0.65),7 (3-0-4 42.86%),15 (2.14)
Totals,Totals,24y 135d,1023 (538-3-482 52.59%),828 (0.81),,
C,"Cornes, Graham",46y 59d,76 (39-0-37 51.32%),,←,
