Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
36,"Browne, Andrew",20y 106d,18 (8-0-10 44.44%),6 (0.33),←,
10,"Cook, Troy",28y 16d,149 (67-0-82 44.97%),60 (0.40),106 (43-0-63 40.57%),49 (0.46)
25,"Dodd, Steven",21y 69d,2 (0-0-2 0.00%),,←,
33,"Farmer, Jeff",27y 65d,180 (83-0-97 46.11%),351 (1.95),62 (31-0-31 50.00%),92 (1.48)
14,"Grover, Antoni",24y 170d,75 (31-0-44 41.33%),11 (0.15),←,
42,"Haddrill, Robert",23y 213d,53 (27-0-26 50.94%),,←,
4,"Hasleby, Paul",23y 77d,108 (43-0-65 39.81%),71 (0.66),←,
11,"Headland, Des",23y 220d,94 (63-0-31 67.02%),87 (0.93),42 (23-0-19 54.76%),35 (0.83)
20,"Longmuir, Justin",23y 220d,100 (39-0-61 39.00%),132 (1.32),←,
21,"Longmuir, Troy",25y 95d,72 (23-0-49 31.94%),39 (0.54),55 (18-0-37 32.73%),36 (0.65)
8,"McManus, Shaun",28y 201d,166 (61-0-105 36.75%),76 (0.46),←,
18,"McPharlin, Luke",22y 271d,51 (27-0-24 52.94%),14 (0.27),39 (19-0-20 48.72%),11 (0.28)
34,"Medhurst, Paul",22y 261d,65 (33-0-32 50.77%),127 (1.95),←,
23,"Parker, Shane",31y 192d,184 (66-0-118 35.87%),9 (0.05),←,
29,"Pavlich, Matthew",22y 241d,106 (42-0-64 39.62%),108 (1.02),←,
12,"Polak, Graham",20y 73d,48 (27-0-21 56.25%),3 (0.06),←,
31,"Sandilands, Aaron",21y 266d,39 (23-0-16 58.97%),8 (0.21),←,
35,"Siegert, Andrew",22y 223d,31 (13-0-18 41.94%),3 (0.10),←,
2,"Simmonds, Troy",26y 46d,104 (52-0-52 50.00%),66 (0.63),64 (32-0-32 50.00%),59 (0.92)
22,"Thornton, Scott",21y 352d,15 (8-0-7 53.33%),,←,
19,"Walker, James",25y 226d,120 (46-0-74 38.33%),13 (0.11),←,
1,"Webster, Luke",22y 95d,6 (2-0-4 33.33%),2 (0.33),←,
Totals,Totals,24y 19d,1786 (784-0-1002 43.90%),1186 (0.66),,
C,"Connolly, Chris",41y 156d,68 (35-0-33 51.47%),,67 (34-0-33 50.75%),
