Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",26y 277d,46 (21-1-24 46.74%),4 (0.09),28 (14-1-13 51.79%),
7,"Burgoyne, Peter",24y 75d,91 (42-2-47 47.25%),91 (1.00),←,
8,"Burgoyne, Shaun",19y 175d,1 (1-0-0 100.00%),,←,
9,"Carr, Josh",21y 350d,41 (23-1-17 57.32%),25 (0.61),←,
12,"Cockatoo-Collins, Che",27y 40d,124 (70-3-51 57.66%),178 (1.44),39 (23-0-16 58.97%),69 (1.77)
35,"Cornes, Chad",22y 153d,54 (27-1-26 50.93%),51 (0.94),←,
17,"Dew, Stuart",22y 239d,79 (38-2-39 49.37%),105 (1.33),←,
10,"Francou, Josh",27y 250d,109 (52-3-54 49.08%),53 (0.49),←,
34,"Guerra, Brent",19y 320d,34 (21-0-13 61.76%),19 (0.56),←,
11,"Hardwick, Damien",29y 239d,155 (102-1-52 66.13%),13 (0.08),2 (1-0-1 50.00%),
38,"James, Roger",26y 175d,80 (40-2-38 51.25%),52 (0.65),←,
29,"Kingsley, Adam",26y 237d,96 (48-2-46 51.04%),19 (0.20),←,
5,"Lade, Brendon",25y 278d,70 (31-2-37 45.71%),48 (0.69),←,
33,"Mead, Darren",31y 16d,112 (54-3-55 49.55%),8 (0.07),←,
3,"Montgomery, Brett",28y 317d,109 (64-2-43 59.63%),77 (0.71),49 (24-1-24 50.00%),23 (0.47)
27,"Poulton, Jared",24y 358d,36 (16-1-19 45.83%),9 (0.25),←,
1,"Primus, Matthew",27y 92d,108 (43-2-63 40.74%),39 (0.36),88 (42-2-44 48.86%),34 (0.39)
6,"Schofield, Jarrad",27y 74d,129 (72-1-56 56.20%),90 (0.70),66 (33-1-32 50.76%),56 (0.85)
36,"Stevens, Nick",22y 101d,84 (41-2-41 50.00%),54 (0.64),←,
16,"Tredrea, Warren",23y 111d,85 (41-1-43 48.82%),157 (1.85),←,
2,"Wakelin, Darryl",27y 246d,141 (69-1-71 49.29%),9 (0.06),26 (16-0-10 61.54%),1 (0.04)
4,"Wanganeen, Gavin",28y 300d,215 (119-5-91 56.51%),141 (0.66),88 (46-2-40 53.41%),78 (0.89)
Totals,Totals,25y 201d,1999 (1035-38-926 51.78%),1242 (0.62),,
C,"Williams, Mark",43y 236d,71 (35-1-35 50.00%),,←,
