Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
18,"Cameron, Leon",25y 360d,153 (83-2-68 54.90%),61 (0.40),←,
12,"Cook, James",24y 233d,55 (34-0-21 61.82%),99 (1.80),30 (18-0-12 60.00%),64 (2.13)
16,"Croft, Matthew",25y 183d,85 (49-2-34 58.82%),42 (0.49),←,
11,"Curley, Todd",25y 226d,53 (26-1-26 50.00%),30 (0.57),50 (24-1-25 49.00%),29 (0.58)
14,"Darcy, Luke",23y 47d,69 (36-1-32 52.90%),49 (0.71),←,
21,"Dent, Matthew",26y 223d,86 (30-0-56 34.88%),17 (0.20),39 (26-0-13 66.67%),8 (0.21)
28,"Dimattina, Paul",23y 279d,45 (27-0-18 60.00%),16 (0.36),←,
4,"Garlick, Simon",23y 140d,66 (39-0-27 59.09%),34 (0.52),22 (15-0-7 68.18%),7 (0.32)
3,"Grant, Chris",25y 258d,187 (99-3-85 53.74%),351 (1.88),←,
9,"Hudson, Paul",28y 39d,175 (105-0-70 60.00%),345 (1.97),41 (25-0-16 60.98%),81 (1.98)
6,"Johnson, Brad",22y 41d,98 (49-2-47 51.02%),74 (0.76),←,
2,"Kolyniuk, Steven",28y 54d,159 (83-1-75 52.52%),178 (1.12),←,
35,"Kretiuk, Steven",26y 55d,96 (56-1-39 58.85%),9 (0.09),←,
39,"Liberatore, Tony",32y 198d,204 (108-3-93 53.68%),89 (0.44),←,
23,"Martin, Michael",21y 184d,39 (22-1-16 57.69%),13 (0.33),←,
10,"Montgomery, Brett",25y 88d,35 (24-0-11 68.57%),38 (1.09),←,
36,"Romero, Jose",27y 27d,171 (91-1-79 53.51%),146 (0.85),82 (42-1-39 51.83%),48 (0.59)
5,"Smith, Rohan",25y 89d,121 (65-2-54 54.55%),92 (0.76),←,
34,"West, Mark",25y 147d,14 (9-0-5 64.29%),2 (0.14),←,
7,"West, Scott",23y 287d,124 (65-1-58 52.82%),46 (0.37),←,
24,"Wira, Brad",26y 165d,60 (29-1-30 49.17%),4 (0.07),59 (29-1-29 50.00%),4 (0.07)
15,"Wynd, Scott",28y 215d,190 (97-3-90 51.84%),28 (0.15),←,
Totals,Totals,25y 244d,2285 (1226-25-1034 53.65%),1763 (0.77),,
C,"Wallace, Terry",39y 258d,56 (33-0-23 58.93%),,←,
