Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Alvin, Tom",9,3,3,12,,,,1.0,,,,,2.0,1.0,,,,,,,,,
17,"Arceri, Mark",10,1,3,13,,1.0,,3.0,,,,,3.0,,,,,,,,,,
16,"Bond, Chris",5,1,,5,,,,,,,,,1.0,1.0,,,,,,,,,
21,"Bradley, Craig",19,3,1,20,1,,,3.0,,,,,3.0,4.0,,,,,,,,,
20,"Brown, Fraser",7,1,12,19,,,,2.0,,,,,1.0,2.0,,,,,,,,,
5,"Da Rui, Steven",4,,2,6,,,,4.0,,,,,1.0,1.0,,,,,,,,,
35,"Dean, Peter",6,1,2,8,,,,1.0,,,,,,,,,,,,,,,
12,"Gleeson, Adrian",9,2,4,13,,1.0,,2.0,,,,,3.0,1.0,,,,,,,,,
13,"Hanna, Mil",9,,5,14,1,,,2.0,,,,,1.0,2.0,,,,,,,,,
11,"Hawker, Glenn",11,,5,16,1,,,1.0,,,,,6.0,3.0,,,,,,,,,
10,"James, Michael",13,4,11,24,,,,,,,,,2.0,2.0,,,,,,,,,
28,"Kernahan, David",9,2,,9,,,,,,,,,3.0,1.0,,,,,,,,,
4,"Kernahan, Stephen",17,7,1,18,4,3.0,2.0,,,,,,5.0,1.0,2.0,,,,,,,,
44,"Madden, Justin",9,4,7,16,,1.0,20.0,,,,,,3.0,3.0,1.0,,,,,,,,
23,"Meldrum, Paul",12,,5,17,,1.0,,,,,,,3.0,,,,,,,,,,
29,"Minton-Connell, Simon",9,2,4,13,3,1.0,,1.0,,,,,1.0,3.0,,,,,,,,,
27,"OSullivan, Luke",8,1,6,14,1,1.0,,3.0,,,,,2.0,2.0,,,,,,,,,
19,"Phillips, Andrew",19,6,5,24,1,,,2.0,,,,,2.0,1.0,3.0,,,,,,,,
14,"Sexton, Michael",11,2,3,14,,,,2.0,,,,,,3.0,,,,,,,,,
45,"Tarczon, Darren",7,,2,9,,,,1.0,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,203,40,81,284,12,10.0,22.0,28.0,,,,,43.0,31.0,6.0,,,,,,,,
Opposition,Opposition,196,46,90,286,10,2.0,15.0,33.0,,,,,31.0,43.0,,,,,,,,,
