Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
28,"Crosisca, Gavin",24y 318d,121 (75-3-43 63.22%),47 (0.39),←,
47,"Fraser, Mark",22y 176d,27 (17-0-10 62.96%),15 (0.56),←,
3,"Gayfer, Michael",27y 347d,142 (86-1-55 60.92%),1 (0.01),←,
23,"Kelly, Craig",27y 44d,76 (48-2-26 64.47%),37 (0.49),←,
34,"McGuane, Mick",25y 213d,110 (68-2-40 62.73%),84 (0.76),←,
6,"Mitchell, Barry",27y 235d,183 (78-2-103 43.17%),222 (1.21),13 (8-0-5 61.54%),8 (0.62)
1,"Monkhorst, Damian",23y 343d,93 (60-2-31 65.59%),17 (0.18),←,
7,"Morwood, Shane",31y 241d,211 (126-3-82 60.43%),124 (0.59),194 (117-3-74 61.08%),111 (0.57)
4,"Pert, Gary",28y 63d,199 (102-0-97 51.26%),45 (0.23),36 (25-0-11 69.44%),3 (0.08)
13,"Richardson, Alan",28y 74d,74 (45-2-27 62.16%),10 (0.14),←,
36,"Rocca, Saverio",19y 252d,27 (18-0-9 66.67%),95 (3.52),←,
32,"Rowe, Brad",23y 249d,43 (21-0-22 48.84%),50 (1.16),29 (18-0-11 62.07%),41 (1.41)
29,"Russell, Scott",23y 84d,88 (57-2-29 65.91%),62 (0.70),←,
31,"Saunders, Darren",27y 348d,50 (31-0-19 62.00%),2 (0.04),44 (28-0-16 63.64%),2 (0.05)
27,"Starcevich, Craig",26y 75d,121 (74-3-44 62.40%),157 (1.30),←,
24,"Turner, Jamie",30y 352d,160 (92-3-65 58.44%),33 (0.21),←,
14,"Watson, Shane",19y 163d,28 (16-0-12 57.14%),30 (1.07),←,
10,"Williams, Paul",20y 118d,49 (30-0-19 61.22%),44 (0.90),←,
20,"Woods, Tony",24y 28d,22 (11-0-11 50.00%),5 (0.23),9 (5-0-4 55.56%),1 (0.11)
19,"Wright, Graham",25y 54d,110 (74-2-34 68.18%),88 (0.80),←,
Totals,Totals,25y 152d,1934 (1129-27-778 58.38%),1168 (0.60),,
C,"Matthews, Leigh",41y 151d,176 (104-3-69 59.94%),,←,
