North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",28y 336d,180 (97-1-82 54.17%),220 (1.22),←,
11,"Archer, Glenn",24y 34d,101 (62-0-39 61.39%),71 (0.70),←,
26,"Bell, Peter",21y 57d,30 (19-0-11 63.33%),29 (0.97),28 (19-0-9 67.86%),27 (0.96)
12,"Blakey, John",30y 277d,230 (112-0-118 48.70%),72 (0.31),95 (60-0-35 63.16%),34 (0.36)
9,"Chandler, Brett",21y 290d,33 (3-0-30 9.09%),3 (0.09),5 (2-0-3 40.00%),1 (0.20)
17,"Freeborn, Glenn",24y 80d,33 (22-0-11 66.67%),19 (0.58),←,
29,"Harvey, Brent",18y 348d,2 (2-0-0 100.00%),1 (0.50),←,
34,"King, David",25y 51d,71 (46-0-25 64.79%),18 (0.25),←,
7,"Laidley, Dani",30y 31d,145 (88-1-56 61.03%),15 (0.10),93 (59-0-34 63.44%),4 (0.04)
35,"Longmire, John",26y 117d,160 (80-1-79 50.31%),499 (3.12),←,
4,"Martyn, Mick",28y 239d,181 (100-1-80 55.52%),14 (0.08),←,
31,"McKernan, Corey",23y 129d,76 (51-0-25 67.11%),76 (1.00),←,
20,"Mellington, Anthony",22y 274d,26 (2-0-24 7.69%),29 (1.12),2 (1-0-1 50.00%),5 (2.50)
13,"Pike, Martin",24y 164d,65 (14-0-51 21.54%),40 (0.62),5 (2-0-3 40.00%),
3,"Rock, Anthony",26y 210d,142 (85-0-57 59.86%),120 (0.85),←,
2,"Schwass, Wayne",28y 151d,167 (91-0-76 54.49%),91 (0.54),←,
8,"Scott, Robert",28y 57d,186 (111-1-74 59.95%),196 (1.05),54 (36-0-18 66.67%),32 (0.59)
24,"Sholl, Craig",29y 118d,156 (89-0-67 57.05%),63 (0.40),←,
37,"Simpson, Adam",21y 70d,30 (22-0-8 73.33%),17 (0.57),←,
10,"Stevens, Anthony",25y 299d,136 (80-0-56 58.82%),71 (0.52),←,
36,"Stevens, Mark",21y 184d,20 (15-0-5 75.00%),19 (0.95),←,
Totals,Totals,25y 115d,2170 (1191-5-974 54.88%),1683 (0.78),,
C,"Pagan, Denis",49y 215d,100 (64-0-36 64.00%),,←,
