Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",29y 40d,110 (70-1-39 64.09%),6 (0.05),92 (63-1-28 69.02%),2 (0.02)
20,"Brogan, Dean",25y 250d,50 (38-0-12 76.00%),21 (0.42),←,
7,"Burgoyne, Peter",26y 204d,151 (89-2-60 59.60%),161 (1.07),←,
8,"Burgoyne, Shaun",21y 304d,63 (50-0-13 79.37%),80 (1.27),←,
9,"Carr, Josh",24y 113d,101 (73-1-27 72.77%),58 (0.57),←,
25,"Cassisi, Domenic",21y 333d,39 (31-0-8 79.49%),14 (0.36),←,
26,"Cochrane, Stuart",26y 31d,90 (52-0-38 57.78%),16 (0.18),40 (29-0-11 72.50%),5 (0.13)
35,"Cornes, Chad",24y 282d,118 (77-1-40 65.68%),110 (0.93),←,
18,"Cornes, Kane",21y 228d,65 (48-0-17 73.85%),27 (0.42),←,
11,"Hardwick, Damien",32y 2d,203 (140-1-62 69.21%),14 (0.07),50 (39-0-11 78.00%),1 (0.02)
38,"James, Roger",28y 304d,133 (82-2-49 62.41%),83 (0.62),←,
29,"Kingsley, Adam",29y,141 (83-2-56 59.57%),31 (0.22),←,
5,"Lade, Brendon",28y 41d,120 (71-2-47 60.00%),91 (0.76),←,
22,"Mahoney, Josh",26y 294d,45 (21-0-24 46.67%),25 (0.56),15 (11-0-4 73.33%),15 (1.00)
3,"Montgomery, Brett",31y 80d,159 (103-2-54 65.41%),96 (0.60),99 (63-1-35 64.14%),42 (0.42)
15,"Pickett, Byron",27y 9d,156 (102-0-54 65.38%),136 (0.87),36 (28-0-8 77.78%),55 (1.53)
6,"Schofield, Jarrad",29y 203d,190 (120-1-69 63.42%),124 (0.65),127 (81-1-45 64.17%),90 (0.71)
28,"Thurstans, Toby",24y 6d,31 (23-0-8 74.19%),23 (0.74),←,
16,"Tredrea, Warren",25y 240d,151 (92-1-58 61.26%),334 (2.21),←,
2,"Wakelin, Darryl",30y 9d,198 (113-1-84 57.32%),12 (0.06),83 (60-0-23 72.29%),4 (0.05)
4,"Wanganeen, Gavin",31y 63d,272 (163-5-104 60.85%),180 (0.66),145 (90-2-53 62.76%),117 (0.81)
21,"Wilson, Michael",27y 273d,132 (72-3-57 55.68%),44 (0.33),←,
Totals,Totals,26y 350d,2718 (1713-25-980 63.02%),1686 (0.62),,
C,"Williams, Mark",45y 365d,139 (88-1-50 63.67%),,←,
