Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Bizzell, Clint",7,6,3,10,,4.0,,3.0,2.0,2.0,,1.0,1.0,1.0,,3.0,7.0,,2.0,1.0,1.0,,
8,"Burns, Ronnie",5,3,6,11,3,1.0,,2.0,,2.0,,1.0,,1.0,,6.0,6.0,,2.0,,,,
14,"Clarke, David",21,6,4,25,1,,,,2.0,12.0,3.0,,,,,7.0,18.0,,,1.0,2.0,,
11,"Corey, Joel",8,1,3,11,1,,,,4.0,2.0,4.0,,,,,8.0,4.0,,,2.0,1.0,,
44,"Enright, Corey",,1,2,2,,,,,,,,1.0,,2.0,,1.0,2.0,,,2.0,,,
7,"Graham, Ben",9,6,6,15,,,1.0,3.0,3.0,4.0,3.0,4.0,1.0,,,9.0,5.0,3.0,,3.0,,,
37,"Harley, Tom",6,3,2,8,,,,,1.0,,2.0,1.0,,1.0,,5.0,3.0,1.0,,,,,
32,"Hocking, Garry",10,5,8,18,,,,4.0,1.0,7.0,4.0,2.0,,1.0,1.0,7.0,9.0,3.0,1.0,2.0,1.0,,
3,"Houlihan, Adam",8,4,10,18,1,1.0,,2.0,,3.0,1.0,1.0,1.0,2.0,,9.0,9.0,1.0,1.0,2.0,,,
13,"Kilpatrick, Glenn",7,1,2,9,,,,3.0,1.0,2.0,3.0,1.0,,2.0,,4.0,6.0,,,,,,
1,"King, Steven",8,4,10,18,1,,18.0,,,2.0,2.0,2.0,1.0,3.0,,9.0,9.0,1.0,,4.0,,,
31,"Mensch, David",9,3,6,15,3,,2.0,1.0,,3.0,,3.0,2.0,,,8.0,6.0,2.0,2.0,4.0,,,
39,"Milburn, Darren",7,6,6,13,,,,3.0,4.0,1.0,1.0,,2.0,,,7.0,7.0,2.0,,2.0,,,
16,"Mooney, Jason",8,3,3,11,1,,,,,1.0,1.0,1.0,2.0,,,3.0,8.0,,,,,,
20,"Murphy, Justin",4,1,6,10,,1.0,,1.0,,2.0,,3.0,,,,3.0,7.0,,,,,,
15,"Riccardi, Peter",11,3,6,17,1,1.0,,,1.0,4.0,6.0,1.0,3.0,1.0,,5.0,11.0,,,,,,
27,"Sanderson, Brenton",15,8,3,18,,,,,11.0,2.0,1.0,2.0,1.0,,,6.0,11.0,2.0,,2.0,1.0,,
30,"Scarlett, Matthew",6,1,3,9,,,,,1.0,1.0,,3.0,2.0,1.0,,4.0,4.0,1.0,,2.0,,,
12,"Sholl, Brad",12,2,2,14,,,,2.0,1.0,4.0,1.0,,1.0,,,4.0,10.0,,,1.0,1.0,,
4,"Snell, Jason",2,1,5,7,1,,,,,1.0,,2.0,,,,6.0,2.0,1.0,,,,,
6,"Spriggs, David",11,3,6,17,,1.0,,3.0,,5.0,3.0,2.0,,2.0,,5.0,12.0,,,2.0,,,
19,"White, Mitchell",9,5,4,13,2,3.0,,,,5.0,1.0,2.0,,,,4.0,10.0,1.0,2.0,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,183,76,106,289,15,14.0,21.0,27.0,32.0,65.0,36.0,33.0,17.0,17.0,1.0,123.0,166.0,18.0,10.0,30.0,7.0,,
Opposition,Opposition,216,101,95,311,18,16.0,33.0,27.0,44.0,57.0,31.0,23.0,17.0,17.0,5.0,122.0,187.0,12.0,16.0,24.0,14.0,,
