Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
44,"Bandy, Daniel",25y 154d,92 (33-0-59 35.87%),71 (0.77),←,
32,"Bell, Peter",25y 51d,129 (84-0-45 65.12%),123 (0.95),6 (0-0-6 0.00%),3 (0.50)
7,"Black, Heath",21y 328d,52 (16-0-36 30.77%),31 (0.60),←,
40,"Bootsma, Brad",28y 112d,17 (5-0-12 29.41%),5 (0.29),←,
30,"Brown, Leigh",19y 57d,25 (8-0-17 32.00%),2 (0.08),←,
9,"Carr, Matthew",22y 113d,32 (7-1-24 23.44%),4 (0.13),4 (0-0-4 0.00%),2 (0.50)
10,"Cook, Troy",24y 252d,69 (32-0-37 46.38%),25 (0.36),26 (8-0-18 30.77%),14 (0.54)
2,"Fletcher, Adrian",31y 193d,214 (89-2-123 42.06%),94 (0.44),62 (18-0-44 29.03%),21 (0.34)
14,"Grover, Antoni",21y 41d,13 (2-0-11 15.38%),1 (0.08),←,
4,"Hasleby, Paul",19y 313d,25 (8-0-17 32.00%),18 (0.72),←,
5,"Jones, Anthony",26y 123d,61 (21-0-40 34.43%),3 (0.05),←,
20,"Longmuir, Justin",20y 90d,17 (4-0-13 23.53%),8 (0.47),←,
8,"McManus, Shaun",25y 71d,83 (26-0-57 31.33%),49 (0.59),←,
3,"Metropolis, Daniel",29y 35d,111 (57-1-53 51.80%),47 (0.42),3 (0-0-3 0.00%),1 (0.33)
6,"Modra, Tony",32y 51d,158 (66-1-91 42.09%),573 (3.63),40 (11-0-29 27.50%),133 (3.33)
25,"Norrish, Jason",29y 85d,120 (44-0-76 36.67%),21 (0.17),100 (32-0-68 32.00%),19 (0.19)
23,"Parker, Shane",28y 62d,110 (37-0-73 33.64%),7 (0.06),←,
29,"Pavlich, Matthew",19y 111d,22 (6-0-16 27.27%),21 (0.95),←,
33,"Shipp, Andrew",21y 285d,24 (7-0-17 29.17%),15 (0.63),←,
19,"Walker, James",22y 96d,39 (10-0-29 25.64%),2 (0.05),←,
26,"Waterhouse, Clive",26y 302d,87 (29-0-58 33.33%),156 (1.79),←,
24,"Wira, Brad",29y 36d,89 (36-1-52 41.01%),15 (0.17),28 (6-0-22 21.43%),11 (0.39)
Totals,Totals,24y 350d,1589 (627-6-956 39.46%),1291 (0.81),,
C,"Drum, Damian",40y 267d,48 (13-0-35 27.08%),,←,
