Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
24,"Adams, Marcus",27y 359d,50 (31-0-19 62.00%),4 (0.08),23 (17-0-6 73.91%),
4,"Ah Chee, Callum",23y 258d,77 (33-0-44 42.86%),30 (0.39),32 (25-0-7 78.13%),6 (0.19)
31,"Andrews, Harris",24y 195d,127 (49-0-78 38.58%),10 (0.08),←,
33,"Bailey, Zac",21y 274d,60 (38-0-22 63.33%),42 (0.70),←,
23,"Cameron, Charlie",26y 354d,141 (89-1-51 63.48%),219 (1.55),68 (42-0-26 61.76%),132 (1.94)
18,"Coleman, Keidean",21y 85d,14 (11-0-3 78.57%),8 (0.57),←,
3,"Daniher, Joe",27y 112d,122 (50-1-71 41.39%),215 (1.76),14 (10-0-4 71.43%),24 (1.71)
30,"Hipwood, Eric",23y 284d,108 (52-0-56 48.15%),163 (1.51),←,
17,"Lyons, Jarryd",28y 337d,149 (85-0-64 57.05%),74 (0.50),57 (41-0-16 71.93%),25 (0.44)
42,"Madden, James",21y 221d,5 (5-0-0 100.00%),1 (0.20),←,
36,"Mathieson, Rhys",24y 165d,56 (24-0-32 42.86%),26 (0.46),←,
11,"McCarthy, Lincoln",27y 245d,84 (62-0-22 73.81%),77 (0.92),55 (39-0-16 70.91%),52 (0.95)
6,"McCluggage, Hugh",23y 113d,96 (49-0-47 51.04%),58 (0.60),←,
46,"McInerney, Oscar",26y 349d,69 (42-0-27 60.87%),34 (0.49),←,
25,"McStay, Daniel",26y,130 (57-0-73 43.85%),96 (0.74),←,
9,"Neale, Lachie",28y 31d,187 (101-0-86 54.01%),97 (0.52),52 (36-0-16 69.23%),30 (0.58)
40,"Payne, Jack",21y 252d,9 (5-0-4 55.56%),,←,
20,"Prior, Jaxon",20y 20d,12 (10-0-2 83.33%),6 (0.50),←,
10,"Rich, Daniel",31y 17d,236 (95-1-140 40.47%),112 (0.47),←,
2,"Robertson, Deven",19y 359d,12 (9-0-3 75.00%),3 (0.25),←,
5,"Robinson, Mitch",32y 17d,224 (105-1-118 47.10%),117 (0.52),124 (54-0-70 43.55%),59 (0.48)
37,"Starcevich, Brandon",21y 335d,37 (26-0-11 70.27%),2 (0.05),←,
15,"Zorko, Dayne",32y 135d,198 (80-0-118 40.40%),201 (1.02),←,
Totals,Totals,25y 133d,2203 (1108-4-1091 50.30%),1595 (0.72),,
C,"Fagan, Chris",60y 1d,101 (51-0-50 50.50%),,←,
