Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Bassett, Nathan",10,7,10,20,,,,,4.0,,1.0,3.0,,2.0,,6.0,14.0,1.0,,6.0,4.0,,100.0
44,"Bock, Nathan",23,10,9,32,,,,3.0,6.0,1.0,,,,,,9.0,23.0,,,7.0,4.0,,100.0
24,"Burton, Brett",9,8,1,10,3,,,1.0,,3.0,,1.0,,,,2.0,9.0,1.0,3.0,,,,75.0
11,"Doughty, Michael",3,,4,7,,,,5.0,,1.0,2.0,3.0,3.0,3.0,,6.0,2.0,,,,,1.0,81.0
26,"Douglas, Richard",4,3,2,6,,,,3.0,,1.0,1.0,1.0,,,,3.0,4.0,,,2.0,,1.0,64.0
9,"Edwards, Tyson",6,6,4,10,1,,,9.0,,1.0,,2.0,,,,1.0,9.0,,1.0,1.0,,1.0,79.0
36,"Goodwin, Simon",20,13,4,24,7,3.0,,3.0,,7.0,,4.0,3.0,2.0,3.0,9.0,14.0,1.0,7.0,,,1.0,87.0
6,"Griffin, Jonathon",3,3,2,5,,,14.0,1.0,,2.0,,4.0,,2.0,,2.0,3.0,,,3.0,4.0,,74.0
30,"Jericho, Luke",14,9,5,19,1,,,1.0,2.0,3.0,,2.0,2.0,,,5.0,14.0,1.0,2.0,1.0,,,78.0
18,"Johncock, Graham",17,7,7,24,,,,1.0,3.0,1.0,,1.0,,1.0,,4.0,19.0,1.0,,6.0,2.0,,95.0
14,"Mackay, David",6,6,3,9,,,,2.0,2.0,,,1.0,,,,1.0,8.0,,,2.0,,,74.0
3,"Massie, Kris",9,10,13,22,,,,2.0,1.0,1.0,2.0,,1.0,,,6.0,15.0,1.0,,5.0,,,100.0
16,"McGregor, Ken",5,4,1,6,1,2.0,2.0,1.0,,4.0,,,,,,1.0,5.0,,2.0,3.0,,,78.0
23,"McLeod, Andrew",22,4,9,31,,,,,6.0,3.0,1.0,2.0,1.0,1.0,1.0,7.0,23.0,,,1.0,2.0,1.0,100.0
40,"Porplyzia, Jason",14,5,7,21,2,,,6.0,1.0,7.0,2.0,,1.0,,,9.0,12.0,,1.0,1.0,2.0,4.0,80.0
25,"Rutten, Ben",6,10,10,16,,,1.0,,5.0,,,,,,,8.0,9.0,2.0,,2.0,7.0,,100.0
27,"Stevens, Scott",8,5,3,11,,,,1.0,1.0,2.0,,6.0,1.0,3.0,,4.0,7.0,,,3.0,1.0,,75.0
15,"Symes, Brad",10,4,13,23,,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,,9.0,14.0,,,1.0,1.0,1.0,77.0
5,"Thompson, Scott",15,7,10,25,1,,,6.0,3.0,5.0,6.0,,2.0,,,10.0,15.0,1.0,1.0,,2.0,2.0,83.0
4,"Tippett, Kurt",4,2,,4,2,,3.0,1.0,,,1.0,2.0,2.0,2.0,,2.0,2.0,,1.0,,,,60.0
7,"van Berlo, Nathan",8,1,10,18,1,,,4.0,,2.0,4.0,,2.0,,2.0,12.0,7.0,,,1.0,,,80.0
17,"Vince, Bernie",9,3,4,13,2,,,1.0,,4.0,2.0,2.0,,1.0,,4.0,9.0,,,,,1.0,61.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,225,127,131,356,21,7.0,21.0,52.0,35.0,50.0,24.0,36.0,20.0,18.0,6.0,120.0,237.0,9.0,18.0,45.0,29.0,13.0,
Opposition,Opposition,181,96,182,363,8,9.0,48.0,44.0,27.0,46.0,36.0,44.0,18.0,20.0,,114.0,251.0,5.0,6.0,44.0,19.0,4.0,
