St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
27,"Beveridge, Luke",27y 232d,99 (57-1-41 58.08%),92 (0.93),26 (14-0-12 53.85%),22 (0.85)
2,"Brown, Tony",20y 319d,60 (33-0-27 55.00%),35 (0.58),←,
3,"Burke, Nathan",28y 65d,230 (105-2-123 46.09%),85 (0.37),←,
34,"Daniels, Jayson",27y 52d,167 (56-1-110 33.83%),29 (0.17),109 (43-1-65 39.91%),25 (0.23)
10,"Everitt, Peter",23y 344d,94 (47-1-46 50.53%),151 (1.61),←,
25,"Hall, Barry",21y 63d,22 (14-0-8 63.64%),17 (0.77),←,
35,"Harvey, Robert",26y 234d,182 (93-2-87 51.65%),109 (0.60),←,
24,"Heatley, Jason",26y 50d,26 (19-0-7 73.08%),88 (3.38),23 (16-0-7 69.57%),80 (3.48)
8,"Hudghton, Max",21y 222d,20 (13-0-7 65.00%),,←,
5,"Jones, Austinn",21y 196d,69 (35-0-34 50.72%),59 (0.86),←,
17,"Keogh, Rod",27y 18d,79 (39-0-40 49.37%),29 (0.37),57 (27-0-30 47.37%),21 (0.37)
36,"Knowles, Brett",19y 334d,1 (1-0-0 100.00%),,←,
23,"Loewe, Stewart",29y 324d,240 (109-1-130 45.63%),483 (2.01),←,
11,"Mitchell, Gavin",25y 105d,39 (15-0-24 38.46%),23 (0.59),3 (2-0-1 66.67%),5 (1.67)
1,"Peckett, Justin",25y 189d,99 (46-1-52 46.97%),5 (0.05),←,
13,"Sierakowski, David",23y 104d,55 (27-1-27 50.00%),7 (0.13),←,
19,"Sziller, Steven",25y 118d,59 (33-0-26 55.93%),14 (0.24),←,
29,"Thompson, Andrew",25y 173d,26 (18-0-8 69.23%),16 (0.62),←,
15,"Wakelin, Darryl",23y 244d,59 (32-0-27 54.24%),6 (0.10),←,
12,"Wakelin, Shane",23y 243d,53 (24-1-28 46.23%),17 (0.32),←,
7,"Winmar, Nicky",32y 199d,210 (96-1-113 45.95%),267 (1.27),←,
20,"Young, Matthew",25y 207d,59 (32-0-27 54.24%),12 (0.20),38 (23-0-15 60.53%),6 (0.16)
Totals,Totals,25y 34d,1948 (944-12-992 48.46%),1544 (0.79),,
C,"Alves, Stan",51y 325d,94 (44-1-49 47.34%),,←,
