North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Comben, Charlie",8,5,3,11,,,,2.0,5.0,1.0,,3.0,3.0,1.0,,4.0,7.0,,,4.0,,,93.0
4,"Corr, Aidan",8,2,7,15,,,,2.0,4.0,1.0,,2.0,1.0,1.0,,7.0,8.0,,,7.0,,,83.0
25,"Curtis, Paul",6,2,2,8,,,,3.0,,3.0,3.0,1.0,1.0,1.0,,5.0,2.0,,,,,,84.0
9,"Davies-Uniacke, Luke",12,3,17,29,1,,,4.0,1.0,6.0,6.0,2.0,,1.0,,13.0,17.0,,1.0,1.0,,,87.0
41,"Drury, Blake",5,3,7,12,,,,,1.0,4.0,,1.0,,,,6.0,5.0,,,1.0,,,82.0
7,"Duursma, Zane",7,4,2,9,2,1.0,,,1.0,,,,1.0,,,6.0,3.0,2.0,1.0,2.0,,2.0,58.0
16 ↑,"Fisher, Zac",8,2,2,10,,,,,2.0,,,1.0,,,,1.0,6.0,,,,,,37.0
17,"Hardeman, Riley",10,4,2,12,,,,2.0,3.0,,1.0,1.0,,,,2.0,11.0,,,1.0,,,83.0
20,"Larkey, Nick",5,3,3,8,2,1.0,8.0,1.0,,1.0,2.0,1.0,1.0,,,5.0,5.0,,2.0,1.0,,,94.0
35,"Lazzaro, Charlie",4,3,7,11,1,,,1.0,,2.0,,1.0,1.0,,,2.0,9.0,1.0,1.0,,,2.0,81.0
11,"McDonald, Luke",8,4,3,11,,,,4.0,1.0,,2.0,3.0,2.0,1.0,,4.0,7.0,,,5.0,,,88.0
10,"McKercher, Colby",23,7,9,32,,1.0,,,5.0,1.0,1.0,1.0,,,,5.0,16.0,,,,,,88.0
28,"Nyuon, Bigoa",8,7,5,13,,,2.0,2.0,2.0,,,2.0,,,,1.0,11.0,1.0,,3.0,,,75.0
29 ↓,"Phillips, Will",3,3,5,8,,,,1.0,2.0,,1.0,2.0,1.0,1.0,,4.0,5.0,,,,,,43.0
24,"Powell, Tom",3,,7,10,1,1.0,,1.0,,,2.0,,,,,2.0,7.0,,,1.0,,1.0,79.0
8,"Scott, Bailey",8,7,4,12,,,,1.0,1.0,4.0,,1.0,,1.0,,2.0,11.0,,,,,1.0,76.0
3,"Sheezel, Harry",18,12,11,29,,,,3.0,4.0,,2.0,6.0,1.0,,,9.0,18.0,1.0,,3.0,1.0,,92.0
12,"Simpkin, Jy",12,,2,14,,,,2.0,1.0,3.0,3.0,5.0,4.0,4.0,,10.0,6.0,,,,,1.0,88.0
15,"Stephens, Dylan",7,3,3,10,,,,,2.0,4.0,1.0,1.0,,,,4.0,6.0,,,,1.0,,81.0
13,"Tucker, Darcy",10,3,3,13,1,,,3.0,1.0,2.0,,3.0,,,,2.0,11.0,,,1.0,,,76.0
6,"Wardlaw, George",10,2,6,16,1,,,6.0,1.0,4.0,8.0,1.0,2.0,,,15.0,2.0,1.0,,2.0,,,68.0
38,"Xerri, Tristan",9,1,6,15,,,32.0,4.0,1.0,3.0,3.0,6.0,2.0,3.0,,11.0,4.0,1.0,,5.0,,,82.0
44,"Zurhaar, Cameron",9,3,2,11,3,3.0,,3.0,1.0,2.0,,2.0,,2.0,,4.0,6.0,,1.0,1.0,,1.0,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,201,83,118,319,12,9.0,42.0,45.0,39.0,41.0,35.0,46.0,20.0,16.0,,124.0,183.0,7.0,6.0,38.0,2.0,8.0,
Opposition,Opposition,228,117,157,385,20,18.0,43.0,57.0,29.0,60.0,44.0,47.0,16.0,20.0,6.0,142.0,237.0,23.0,24.0,37.0,3.0,16.0,
