Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
26,"Brown, Gavin",26y 322d,142 (80-3-59 57.39%),118 (0.83),←,
5,"Buckley, Nathan",22y 18d,39 (15-0-24 38.46%),36 (0.92),19 (11-0-8 57.89%),15 (0.79)
28,"Crosisca, Gavin",25y 332d,136 (83-3-50 62.13%),47 (0.35),←,
2,"Francis, Tony",25y 134d,90 (55-2-33 62.22%),59 (0.66),←,
15,"Hassall, Jon",20y 364d,19 (11-0-8 57.89%),4 (0.21),←,
31,"Hotton, Trent",20y 255d,3 (2-0-1 66.67%),3 (1.00),←,
11,"Houlihan, Damian",19y 14d,9 (5-0-4 55.56%),5 (0.56),←,
8,"James, Brett",21y 241d,15 (8-0-7 53.33%),13 (0.87),←,
23,"Kelly, Craig",28y 58d,91 (56-2-33 62.64%),43 (0.47),←,
44,"Kerrison, Shane",29y 138d,132 (79-2-51 60.61%),14 (0.11),←,
12,"McCartney, Jason",20y 152d,34 (19-0-15 55.88%),22 (0.65),←,
34,"McGuane, Mick",26y 227d,130 (80-2-48 62.31%),107 (0.82),←,
1,"Monkhorst, Damian",24y 357d,115 (72-2-41 63.48%),27 (0.23),←,
4,"Pert, Gary",29y 77d,213 (111-0-102 52.11%),45 (0.21),50 (34-0-16 68.00%),3 (0.06)
30,"Sharkey, Paul",20y 66d,6 (4-0-2 66.67%),,←,
22,"Shaw, Tony",34y 21d,309 (176-3-130 57.44%),156 (0.50),←,
37,"Tranquilli, Andrew",22y 114d,10 (7-0-3 70.00%),17 (1.70),←,
14,"Watson, Shane",20y 177d,49 (28-0-21 57.14%),41 (0.84),←,
10,"Williams, Paul",21y 132d,66 (39-0-27 59.09%),72 (1.09),←,
20,"Woods, Tony",25y 42d,28 (15-0-13 53.57%),9 (0.32),15 (9-0-6 60.00%),5 (0.33)
19,"Wright, Graham",26y 68d,129 (85-2-42 66.67%),90 (0.70),←,
Totals,Totals,24y 123d,1765 (1030-21-714 58.36%),928 (0.53),,
C,"Matthews, Leigh",42y 165d,198 (116-3-79 59.34%),,←,
