Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
30,"Bayes, Mark",27y 46d,179 (70-2-107 39.66%),124 (0.69),←,
13,"Brunton, Neil",25y 117d,47 (5-1-41 11.70%),6 (0.13),←,
26,"Caven, Peter",23y 349d,43 (16-0-27 37.21%),19 (0.44),4 (1-0-3 25.00%),2 (0.50)
28,"Cresswell, Daryn",22y 343d,31 (2-0-29 6.45%),35 (1.13),←,
5,"Daniels, Jayson",23y 70d,95 (27-1-67 28.95%),19 (0.20),21 (2-0-19 9.52%),
6,"Dunkley, Andrew",25y 305d,41 (4-1-36 10.98%),1 (0.02),←,
37,"Filandia, Peter",23y 351d,18 (8-0-10 44.44%),24 (1.33),5 (1-0-4 20.00%),10 (2.00)
21,"Hepburn, Mark",25y 244d,73 (38-1-34 52.74%),31 (0.42),4 (1-0-3 25.00%),2 (0.50)
11,"Kappler, Darren",29y 97d,112 (34-0-78 30.36%),86 (0.77),25 (4-0-21 16.00%),35 (1.40)
14,"Kelly, Paul",24y 276d,77 (13-2-62 18.18%),38 (0.49),←,
24,"Kickett, Derek",31y 206d,91 (52-1-38 57.69%),113 (1.24),2 (0-0-2 0.00%),7 (3.50)
31,"Lang, Damian",18y 58d,5 (1-0-4 20.00%),4 (0.80),←,
1,"Lawson, Jamie",22y 207d,50 (11-2-37 24.00%),24 (0.48),←,
3,"Lewis, Dale",24y 361d,65 (11-2-52 18.46%),65 (1.00),←,
34,"Luff, Troy",24y 159d,26 (5-1-20 21.15%),21 (0.81),←,
4,"McRae, Dean",25y 169d,104 (36-1-67 35.10%),37 (0.36),23 (2-0-21 8.70%),12 (0.52)
8,"Minton-Connell, Simon",25y 4d,50 (11-0-39 22.00%),174 (3.48),31 (2-0-29 6.45%),124 (4.00)
17,"Mooney, Jason",20y 329d,20 (1-0-19 5.00%),3 (0.15),←,
23,"Neill, Robert",20y 115d,9 (1-0-8 11.11%),2 (0.22),←,
10,"Watters, Scott",25y 95d,68 (32-2-34 48.53%),23 (0.34),22 (2-0-20 9.09%),10 (0.45)
27,"Wheeler, Sanford",24y 24d,41 (5-1-35 13.41%),7 (0.17),←,
Totals,Totals,24y 187d,1245 (383-18-844 30.76%),856 (0.69),,
C,"Barassi, Ron",58y 62d,476 (265-4-207 56.09%),,20 (2-0-18 10.00%),
