Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
18,"Bartlett, Trent",23y 232d,56 (27-2-27 50.00%),23 (0.41),17 (9-0-8 52.94%),15 (0.88)
17,"Brown, Nathan",22y 156d,67 (40-1-26 60.45%),59 (0.88),←,
19,"Contessa, Adam",23y 199d,34 (21-1-12 63.24%),7 (0.21),←,
26,"Cox, Simon",23y 172d,38 (18-0-20 47.37%),14 (0.37),←,
16,"Croft, Matthew",27y 140d,125 (73-3-49 59.60%),47 (0.38),←,
28,"Dimattina, Paul",25y 236d,80 (49-1-30 61.88%),34 (0.43),←,
12,"Dooley, Paul",24y 286d,6 (3-0-3 50.00%),2 (0.33),←,
10,"Eagleton, Nathan",21y 248d,75 (36-2-37 49.33%),64 (0.85),19 (10-0-9 52.63%),19 (1.00)
4,"Garlick, Simon",25y 96d,109 (63-1-45 58.26%),78 (0.72),65 (39-1-25 60.77%),51 (0.78)
37,"Hahn, Mitch",19y 66d,5 (4-0-1 80.00%),,←,
9,"Hudson, Paul",29y 361d,216 (130-1-85 60.42%),437 (2.02),82 (50-1-31 61.59%),173 (2.11)
6,"Johnson, Brad",23y 363d,142 (75-3-64 53.87%),131 (0.92),←,
35,"Kretiuk, Steven",28y 11d,126 (74-2-50 59.52%),10 (0.08),←,
39,"Liberatore, Tony",34y 155d,246 (133-3-110 54.67%),93 (0.38),←,
22,"Murphy, Robert",18y 36d,1 (1-0-0 100.00%),1 (1.00),←,
27,"Penny, Luke",19y 158d,7 (3-0-4 42.86%),3 (0.43),←,
30,"Robbins, Matthew",23y 68d,26 (16-1-9 63.46%),5 (0.19),19 (12-1-6 65.79%),5 (0.26)
36,"Romero, Jose",28y 349d,199 (104-1-94 52.51%),167 (0.84),110 (55-1-54 50.45%),69 (0.63)
5,"Smith, Rohan",27y 45d,166 (91-3-72 55.72%),162 (0.98),←,
7,"West, Scott",25y 244d,166 (88-2-76 53.61%),64 (0.39),←,
41,"Wiggins, Patrick",19y 157d,3 (3-0-0 100.00%),,←,
15,"Wynd, Scott",30y 172d,233 (122-4-107 53.22%),31 (0.13),←,
Totals,Totals,24y 296d,2126 (1174-31-921 55.22%),1432 (0.67),,
C,"Wallace, Terry",41y 215d,101 (59-1-41 58.91%),,←,
