Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",8,4,7,15,,,,3.0,,4.0,,4.0,,2.0,,5.0,11.0,,1.0,2.0,,1.0,86.0
15,"Anderson, Noah",13,1,5,18,,1.0,,2.0,4.0,4.0,4.0,5.0,,2.0,,7.0,6.0,,1.0,2.0,3.0,,84.0
2,"Atkins, Rory",6,1,5,11,,,,4.0,1.0,1.0,1.0,3.0,,1.0,,4.0,9.0,,,,,,64.0
10,"Ballard, Charlie",9,6,2,11,,,,1.0,3.0,,,2.0,1.0,1.0,,5.0,8.0,1.0,,5.0,,,92.0
30,"Casboult, Levi",7,5,4,11,3,,,,,1.0,,3.0,1.0,2.0,,5.0,6.0,3.0,3.0,5.0,,,96.0
1,"Chol, Mabior",6,2,4,10,3,1.0,10.0,,,1.0,3.0,5.0,5.0,2.0,,8.0,3.0,1.0,1.0,2.0,,,68.0
25,"Collins, Sam",7,4,4,11,,,,2.0,2.0,,,,3.0,,,8.0,4.0,2.0,,10.0,,,95.0
19,"Corbett, Josh",,,,,,,,,,,,,,,,,,,,,,,
5,"Davies, Alex",6,1,2,8,,1.0,,1.0,2.0,1.0,2.0,2.0,1.0,1.0,,2.0,6.0,,,,,,74.0
4,"Ellis, Brandon",13,3,5,18,,,,,4.0,5.0,1.0,4.0,1.0,2.0,,4.0,14.0,,,,,,86.0
8,"Fiorini, Brayden",13,5,12,25,,,,2.0,1.0,5.0,4.0,2.0,,,,11.0,13.0,,,2.0,,,79.0
46,"Graham, Caleb",1,,2,3,,,,,,,,2.0,,1.0,,2.0,2.0,,,7.0,,,65.0
7,"Holman, Nick",6,5,3,9,1,,,3.0,,3.0,,2.0,,,,4.0,6.0,1.0,1.0,,,,85.0
23,"Lemmens, Sean",6,6,5,11,,,,1.0,4.0,,,1.0,2.0,1.0,,4.0,8.0,,,3.0,,,85.0
13,"Lukosius, Jack",13,7,4,17,,,,1.0,,8.0,1.0,4.0,,2.0,,3.0,11.0,,,,,2.0,89.0
11,"Miller, Touk",10,3,7,17,,2.0,,3.0,1.0,1.0,3.0,3.0,1.0,,,8.0,10.0,,,,1.0,,87.0
27,"Powell, Wil",9,1,3,12,,,,3.0,7.0,1.0,,3.0,1.0,1.0,,5.0,3.0,,,3.0,,,86.0
18,"Rowell, Matt",5,,13,18,,,,13.0,1.0,1.0,5.0,2.0,,2.0,,11.0,7.0,,,,,1.0,87.0
6,"Sexton, Alex",4,2,2,6,1,1.0,,,,1.0,1.0,,1.0,,,2.0,4.0,,1.0,,,,65.0
20,"Sharp, Jeremy",14,4,7,21,,,,4.0,,6.0,1.0,3.0,,,,6.0,13.0,,,2.0,3.0,,84.0
24,"Swallow, David",11,2,7,18,,1.0,,2.0,3.0,4.0,2.0,1.0,1.0,,,7.0,12.0,,,1.0,,,89.0
14,"Weller, Lachie",13,6,8,21,,,,,7.0,2.0,1.0,7.0,2.0,1.0,,4.0,16.0,,,4.0,1.0,,81.0
28,"Witts, Jarrod",5,2,4,9,,,31.0,4.0,,1.0,5.0,5.0,,4.0,,6.0,3.0,,,4.0,,,72.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,185,70,115,300,8,9.0,41.0,49.0,40.0,50.0,34.0,63.0,20.0,25.0,,121.0,175.0,8.0,8.0,52.0,8.0,4.0,
Opposition,Opposition,221,91,173,394,12,11.0,43.0,77.0,42.0,55.0,53.0,48.0,25.0,20.0,6.0,144.0,241.0,10.0,12.0,44.0,7.0,10.0,
