Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
22,"Blakey, Nick",23y 69d,86 (44-0-42 51.16%),34 (0.40),←,
16,"Campbell, Braeden",21y 92d,33 (19-0-14 57.58%),4 (0.12),←,
4,"Clarke, Ryan",25y 324d,84 (35-0-49 41.67%),18 (0.21),44 (18-0-26 40.91%),10 (0.23)
7,"Cunningham, Harry",29y 152d,169 (99-0-70 58.58%),50 (0.30),←,
13,"Florent, Oliver",24y 289d,126 (67-0-59 53.17%),39 (0.31),←,
42,"Fox, Robbie",30y 21d,71 (34-0-37 47.89%),8 (0.11),←,
10,"Francis, Aaron",25y 270d,57 (24-1-32 42.98%),12 (0.21),3 (0-0-3 0.00%),
23,"Franklin, Lance",36y 97d,346 (217-1-128 62.86%),1054 (3.05),164 (108-0-56 65.85%),474 (2.89)
21,"Gulden, Errol",20y 293d,51 (33-0-18 64.71%),35 (0.69),←,
9,"Hayward, Will",24y 193d,122 (66-0-56 54.10%),144 (1.18),←,
5,"Heeney, Isaac",27y 2d,162 (102-0-60 62.96%),204 (1.26),←,
19,"Ladhams, Peter",25y 113d,51 (32-0-19 62.75%),25 (0.49),19 (10-0-9 52.63%),4 (0.21)
44,"Lloyd, Jake",29y 229d,208 (127-0-81 61.06%),34 (0.16),←,
30,"McCartin, Tom",23y 128d,101 (56-0-45 55.45%),28 (0.28),←,
6,"McDonald, Logan",21y 33d,32 (21-0-11 65.63%),39 (1.22),←,
27,"McInerney, Justin",22y 262d,60 (35-0-25 58.33%),20 (0.33),←,
2,"McLean, Hayden",24y 107d,37 (18-0-19 48.65%),30 (0.81),←,
14,"Mills, Callum",26y 35d,143 (81-0-62 56.64%),23 (0.16),←,
11,"Papley, Tom",26y 298d,149 (86-0-63 57.72%),238 (1.60),←,
26,"Parker, Luke",30y 194d,268 (165-1-102 61.75%),192 (0.72),←,
8,"Rowbottom, James",22y 230d,77 (40-0-37 51.95%),24 (0.31),←,
33,"Sheather, Marc",20y 330d,2 (0-0-2 0.00%),1 (0.50),←,
1,"Warner, Chad",21y 353d,47 (28-0-19 59.57%),32 (0.68),←,
Totals,Totals,25y 147d,2482 (1429-3-1050 57.57%),2288 (0.92),,
C,"Longmire, John",52y 127d,291 (180-2-109 62.20%),,←,
