Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
41,"Adkins, Damien",19y 89d,5 (5-0-0 100.00%),6 (1.20),←,
49,"Betheras, Rupert",24y 136d,21 (8-0-13 38.10%),8 (0.38),←,
5,"Buckley, Nathan",27y 256d,147 (56-2-89 38.78%),154 (1.05),127 (52-2-73 41.73%),133 (1.05)
17,"Burns, Scott",25y 106d,90 (36-1-53 40.56%),38 (0.42),←,
19,"Davis, Nick",20y 8d,19 (6-0-13 31.58%),7 (0.37),←,
25,"Fraser, Josh",18y 93d,5 (5-0-0 100.00%),1 (0.20),←,
9,"Freeborn, Glenn",27y 61d,82 (47-0-35 57.32%),45 (0.55),27 (9-0-18 33.33%),18 (0.67)
30,"Kinnear, Ben",21y 40d,17 (8-0-9 47.06%),3 (0.18),←,
33,"Lane, Tyson",23y 226d,41 (15-0-26 36.59%),42 (1.02),22 (6-0-16 27.27%),23 (1.05)
18,"Licuria, Paul",22y 94d,28 (9-0-19 32.14%),10 (0.36),18 (7-0-11 38.89%),8 (0.44)
24,"Lockyer, Tarkyn",20y 160d,20 (9-0-11 45.00%),4 (0.20),←,
12,"McKee, Steven",21y 292d,21 (11-0-10 52.38%),1 (0.05),1 (1-0-0 100.00%),
11,"OBree, Shane",21y 23d,24 (14-0-10 58.33%),8 (0.33),5 (5-0-0 100.00%),5 (1.00)
2,"Orchard, Mark",24y 5d,73 (36-1-36 50.00%),12 (0.16),32 (12-1-19 39.06%),7 (0.22)
35,"Prestigiacomo, Simon",22y 67d,53 (19-0-34 35.85%),2 (0.04),←,
3,"Richardson, Mark",27y 159d,104 (45-1-58 43.75%),73 (0.70),←,
23,"Rocca, Anthony",22y 236d,83 (35-0-48 42.17%),105 (1.27),61 (24-0-37 39.34%),94 (1.54)
36,"Rocca, Saverio",26y 139d,149 (69-2-78 46.98%),503 (3.38),←,
20,"Tarrant, Chris",19y 202d,28 (11-0-17 39.29%),22 (0.79),←,
16,"Wasley, James",20y 263d,16 (4-0-12 25.00%),3 (0.19),←,
14,"Watson, Shane",26y 50d,135 (61-1-73 45.56%),99 (0.73),←,
10,"Williams, Paul",27y 4d,173 (79-2-92 46.24%),208 (1.20),←,
Totals,Totals,23y 40d,1334 (588-10-736 44.08%),1354 (1.01),,
C,"Malthouse, Mick",46y 234d,383 (228-4-151 60.05%),,5 (5-0-0 100.00%),
