Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",26y 174d,128 (72-0-56 56.25%),71 (0.55),←,
29,"Beaumont, Simon",25y 249d,104 (62-0-42 59.62%),71 (0.68),←,
21,"Bradley, Craig",37y 300d,352 (215-2-135 61.36%),236 (0.67),←,
16,"Camporeale, Scott",26y 8d,147 (92-0-55 62.59%),146 (0.99),←,
25,"Fevola, Brendan",20y 211d,28 (18-0-10 64.29%),48 (1.71),←,
31,"Fletcher, Simon",23y 2d,50 (32-0-18 64.00%),25 (0.50),←,
45,"Franchina, Anthony",23y 312d,70 (41-0-29 58.57%),23 (0.33),←,
17,"Freeborn, Scott",23y 91d,37 (24-0-13 64.86%),15 (0.41),←,
9,"Hickmott, Adrian",29y 142d,148 (95-0-53 64.19%),94 (0.64),98 (63-0-35 64.29%),70 (0.71)
33,"Houlihan, Ryan",19y 210d,32 (19-0-13 59.38%),31 (0.97),←,
27,"Hulme, Darren",24y 40d,76 (39-0-37 51.32%),42 (0.55),←,
43,"Koutoufides, Anthony",28y 213d,186 (113-1-72 61.02%),165 (0.89),←,
12,"Lappin, Matthew",25y 183d,123 (68-1-54 55.69%),132 (1.07),68 (40-0-28 58.82%),106 (1.56)
22,"Manton, Glenn",28y 79d,160 (95-0-65 59.38%),34 (0.21),139 (84-0-55 60.43%),30 (0.22)
5,"McKay, Andrew",31y 36d,199 (122-1-76 61.56%),28 (0.14),←,
40,"Plunkett, Jim",23y 24d,21 (11-0-10 52.38%),3 (0.14),11 (6-0-5 54.55%),2 (0.18)
11,"Porter, Mark",24y 312d,51 (25-0-26 49.02%),13 (0.25),←,
28,"Prendergast, Ian",20y 351d,4 (2-0-2 50.00%),1 (0.25),←,
7,"Ratten, Brett",30y 39d,234 (138-0-96 58.97%),104 (0.44),←,
23,"Rice, Dean",33y 155d,234 (114-1-119 48.93%),85 (0.36),118 (69-0-49 58.47%),42 (0.36)
1,"Silvagni, Stephen",34y 80d,308 (195-1-112 63.47%),201 (0.65),←,
8,"Whitnall, Lance",21y 361d,108 (60-0-48 55.56%),216 (2.00),←,
Totals,Totals,26y 162d,2800 (1652-7-1141 59.00%),1784 (0.64),,
C,"Brittain, Wayne",43y 67d,20 (12-0-8 60.00%),,←,
