Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
24,"Adams, Marcus",27y 333d,47 (29-0-18 61.70%),4 (0.09),20 (15-0-5 75.00%),
4,"Ah Chee, Callum",23y 232d,74 (31-0-43 41.89%),30 (0.41),29 (23-0-6 79.31%),6 (0.21)
31,"Andrews, Harris",24y 169d,124 (47-0-77 37.90%),10 (0.08),←,
33,"Bailey, Zac",21y 248d,57 (36-0-21 63.16%),37 (0.65),←,
13,"Berry, Tom",20y 28d,14 (11-0-3 78.57%),2 (0.14),←,
14,"Birchall, Grant",33y 121d,275 (189-1-85 68.91%),34 (0.12),27 (22-0-5 81.48%),
23,"Cameron, Charlie",26y 328d,138 (87-1-50 63.41%),212 (1.54),65 (40-0-25 61.54%),125 (1.92)
18,"Coleman, Keidean",21y 59d,11 (9-0-2 81.82%),6 (0.55),←,
3,"Daniher, Joe",27y 86d,119 (48-1-70 40.76%),209 (1.76),11 (8-0-3 72.73%),18 (1.64)
30,"Hipwood, Eric",23y 258d,105 (50-0-55 47.62%),159 (1.51),←,
17,"Lyons, Jarryd",28y 311d,146 (83-0-63 56.85%),73 (0.50),54 (39-0-15 72.22%),24 (0.44)
42,"Madden, James",21y 195d,3 (3-0-0 100.00%),1 (0.33),←,
36,"Mathieson, Rhys",24y 139d,53 (22-0-31 41.51%),26 (0.49),←,
11,"McCarthy, Lincoln",27y 219d,81 (60-0-21 74.07%),72 (0.89),52 (37-0-15 71.15%),47 (0.90)
6,"McCluggage, Hugh",23y 87d,93 (47-0-46 50.54%),58 (0.62),←,
46,"McInerney, Oscar",26y 323d,66 (40-0-26 60.61%),34 (0.52),←,
25,"McStay, Daniel",25y 339d,127 (55-0-72 43.31%),96 (0.76),←,
20,"Prior, Jaxon",19y 359d,9 (8-0-1 88.89%),6 (0.67),←,
10,"Rich, Daniel",30y 356d,233 (93-1-139 40.13%),112 (0.48),←,
2,"Robertson, Deven",19y 333d,9 (7-0-2 77.78%),2 (0.22),←,
5,"Robinson, Mitch",31y 356d,221 (103-1-117 46.83%),117 (0.53),121 (52-0-69 42.98%),59 (0.49)
37,"Starcevich, Brandon",21y 309d,34 (24-0-10 70.59%),2 (0.06),←,
15,"Zorko, Dayne",32y 109d,196 (79-0-117 40.31%),200 (1.02),←,
Totals,Totals,25y 167d,2235 (1161-5-1069 51.95%),1502 (0.67),,
C,"Fagan, Chris",59y 340d,98 (49-0-49 50.00%),,←,
