North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
27,"Edwards, Aaron",25y 75d,34 (19-1-14 57.35%),40 (1.18),30 (15-1-14 51.67%),38 (1.27)
11,"Firrito, Michael",25y 170d,113 (58-1-54 51.77%),18 (0.16),←,
38,"Gibson, Josh",25y 64d,51 (25-0-26 49.02%),1 (0.02),←,
22,"Goldstein, Todd",20y 319d,6 (4-0-2 66.67%),2 (0.33),←,
17,"Grima, Nathan",23y 284d,1 (0-0-1 0.00%),,←,
31,"Hale, David",24y 359d,109 (49-1-59 45.41%),91 (0.83),←,
39,"Harding, Leigh",28y 20d,119 (58-2-59 49.58%),142 (1.19),←,
4,"Harris, Daniel",27y 6d,142 (71-2-69 50.70%),41 (0.29),←,
2,"Lower, Ed",21y 327d,32 (17-1-14 54.69%),15 (0.47),←,
1,"McIntosh, Hamish",24y 254d,65 (28-1-36 43.85%),33 (0.51),←,
42,"McMahon, Scott",22y 348d,37 (21-0-16 56.76%),22 (0.59),←,
20,"Petrie, Drew",26y 213d,162 (79-2-81 49.38%),135 (0.83),←,
5,"Power, Sam",25y 318d,114 (42-3-69 38.16%),18 (0.16),30 (14-1-15 48.33%),2 (0.07)
28,"Riggio, Matt",21y 63d,10 (3-0-7 30.00%),,←,
15,"Ross, Ben",20y 237d,5 (4-0-1 80.00%),2 (0.40),←,
7,"Simpson, Adam",33y 89d,296 (169-2-125 57.43%),81 (0.27),←,
9,"Swallow, Andrew",21y 348d,48 (22-0-26 45.83%),18 (0.38),←,
12,"Thomas, Lindsay",21y 77d,43 (21-1-21 50.00%),52 (1.21),←,
16,"Thompson, Scott",23y 7d,14 (3-1-10 25.00%),,←,
14,"Urquhart, Gavin",20y 363d,21 (9-0-12 42.86%),,←,
35,"Warren, Ben",20y 94d,5 (2-0-3 40.00%),4 (0.80),←,
37,"Wright, Sam",18y 305d,1 (0-0-1 0.00%),1 (1.00),←,
Totals,Totals,23y 297d,1428 (704-18-706 49.30%),716 (0.50),,
C,"Laidley, Dani",42y 50d,145 (71-2-72 49.66%),,←,
