Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Black, Heath",13,8,6,19,1,,,5.0,1.0,4.0,1.0,4.0,1.0,3.0,,3.0,16.0,,,,,,62.0
26,"Bradley, Kepler",10,8,12,22,,,6.0,,2.0,1.0,5.0,2.0,2.0,1.0,,7.0,16.0,,,1.0,,,70.0
2,"Carr, Josh",7,3,10,17,,,1.0,3.0,1.0,1.0,5.0,1.0,1.0,,,7.0,9.0,,,2.0,1.0,,84.0
15,"Crowley, Ryan",19,7,6,25,1,,1.0,1.0,1.0,,2.0,6.0,1.0,1.0,,8.0,16.0,1.0,2.0,2.0,,,91.0
30,"Drum, Marcus",4,2,7,11,,,,4.0,1.0,,,2.0,,1.0,,5.0,5.0,,,6.0,,,87.0
41,"Duffield, Paul",2,1,2,4,,,,2.0,,1.0,,2.0,1.0,1.0,,2.0,3.0,,,1.0,,,55.0
33,"Farmer, Jeff",9,2,7,16,1,3.0,,1.0,1.0,3.0,,1.0,,1.0,,4.0,12.0,,2.0,5.0,,,94.0
14,"Grover, Antoni",8,6,5,13,1,,,2.0,2.0,1.0,,1.0,,,,1.0,11.0,,,4.0,,,100.0
35,"Ibbotson, Garrick",12,6,4,16,1,,,2.0,2.0,6.0,,5.0,2.0,1.0,,6.0,10.0,,,2.0,1.0,,87.0
37,"Johnson, Michael",10,7,7,17,,,1.0,,2.0,1.0,1.0,1.0,,1.0,,5.0,11.0,1.0,,7.0,,1.0,98.0
23,"Mayne, Chris",4,2,3,7,,,,,,1.0,,1.0,1.0,,,2.0,5.0,,,1.0,,,56.0
8,"McManus, Shaun",4,1,6,10,,1.0,,3.0,,,,3.0,1.0,1.0,,3.0,7.0,,,,1.0,,58.0
18,"McPharlin, Luke",10,7,4,14,1,1.0,,,1.0,2.0,,3.0,,2.0,,5.0,9.0,1.0,1.0,4.0,3.0,,100.0
16,"Mundy, David",8,2,3,11,,,,1.0,3.0,1.0,1.0,1.0,,,,3.0,6.0,1.0,,1.0,,,91.0
10,"Palmer, Rhys",11,3,17,28,,,,2.0,1.0,3.0,4.0,1.0,,,,7.0,21.0,,,1.0,3.0,1.0,71.0
29,"Pavlich, Matthew",15,7,7,22,1,2.0,1.0,1.0,,7.0,4.0,5.0,1.0,2.0,,12.0,10.0,3.0,1.0,2.0,,2.0,94.0
7,"Peake, Brett",11,6,9,20,,,,1.0,1.0,3.0,1.0,2.0,,2.0,,5.0,15.0,2.0,,1.0,3.0,1.0,80.0
31,"Sandilands, Aaron",11,8,9,20,2,3.0,24.0,,,4.0,3.0,1.0,3.0,,2.0,10.0,11.0,2.0,4.0,4.0,,,93.0
3,"Schammer, Byron",11,5,5,16,,1.0,,8.0,,2.0,,1.0,2.0,,,5.0,11.0,,1.0,3.0,2.0,,67.0
6,"Solomon, Dean",7,4,6,13,,,,,,3.0,,3.0,,2.0,,4.0,9.0,,,3.0,,,92.0
20,"Tarrant, Chris",8,5,2,10,,1.0,,2.0,,6.0,2.0,1.0,,,,3.0,7.0,,,,,,93.0
22,"Thornton, Scott",5,3,9,14,1,,,1.0,1.0,1.0,,1.0,2.0,1.0,,4.0,10.0,,,1.0,1.0,,76.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,199,103,146,345,10,15.0,34.0,39.0,20.0,51.0,29.0,48.0,18.0,20.0,2.0,111.0,230.0,11.0,11.0,51.0,15.0,5.0,
Opposition,Opposition,197,105,157,354,16,7.0,24.0,44.0,34.0,38.0,33.0,46.0,20.0,18.0,4.0,122.0,230.0,13.0,13.0,35.0,22.0,10.0,
