Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
31,"Alvin, Tom",29y 27d,141 (83-1-57 59.22%),51 (0.36),←,
17,"Arceri, Mark",26y 205d,75 (35-0-40 46.67%),112 (1.49),5 (2-0-3 40.00%),10 (2.00)
37,"Bassett, Adrian",24y 68d,19 (11-0-8 57.89%),7 (0.37),←,
21,"Bradley, Craig",27y 207d,122 (75-1-46 61.89%),90 (0.74),←,
5,"Da Rui, Steven",27y 58d,48 (30-1-17 63.54%),5 (0.10),←,
35,"Dean, Peter",26y 70d,114 (73-1-40 64.47%),15 (0.13),←,
6,"Dorotich, Jon",29y 21d,96 (57-1-38 59.90%),78 (0.81),←,
9,"Edgar, Stephen",24y 106d,14 (6-0-8 42.86%),1 (0.07),←,
2,"Fotia, Dominic",21y 160d,13 (7-0-6 53.85%),2 (0.15),←,
12,"Gleeson, Adrian",24y 18d,93 (58-1-34 62.90%),97 (1.04),←,
13,"Hanna, Mil",25y 43d,73 (38-1-34 52.74%),35 (0.48),←,
10,"James, Michael",19y 139d,1 (1-0-0 100.00%),,←,
28,"Kernahan, David",25y 311d,34 (17-0-17 50.00%),8 (0.24),←,
4,"Kernahan, Stephen",27y 259d,124 (76-1-47 61.69%),334 (2.69),←,
44,"Madden, Justin",29y 352d,212 (132-1-79 62.50%),143 (0.67),167 (102-1-64 61.38%),123 (0.74)
23,"Meldrum, Paul",30y 247d,147 (95-1-51 64.97%),136 (0.93),←,
29,"Minton-Connell, Simon",22y 22d,11 (6-0-5 54.55%),34 (3.09),←,
19,"Phillips, Andrew",21y 111d,28 (14-1-13 51.79%),21 (0.75),←,
7,"Ratten, Brett",19y 311d,9 (4-0-5 44.44%),2 (0.22),←,
1,"Silvagni, Stephen",23y 352d,104 (66-0-38 63.46%),62 (0.60),←,
Totals,Totals,25y 100d,1478 (884-11-583 59.81%),1233 (0.83),,
C,"Parkin, David",48y 248d,291 (170-1-120 58.59%),,128 (83-1-44 65.23%),
