Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
29,"Ambrose, Patrick",23y 250d,22 (13-1-8 61.36%),15 (0.68),←,
12,"Baguley, Mark",27y 353d,56 (29-1-26 52.68%),2 (0.04),←,
2,"Bellchambers, Tom",25y 304d,75 (31-2-42 42.67%),52 (0.69),←,
22,"Carlisle, Jake",23y 220d,74 (38-0-36 51.35%),47 (0.64),←,
32,"Colyer, Travis",23y 258d,52 (26-1-25 50.96%),35 (0.67),←,
6,"Daniher, Joe",21y 66d,32 (17-1-14 54.69%),41 (1.28),←,
15,"Dempsey, Courtenay",27y 254d,109 (51-3-55 48.17%),26 (0.24),←,
35,"Gleeson, Martin",20y 257d,15 (6-1-8 43.33%),4 (0.27),←,
9,"Goddard, Brendon",29y 354d,253 (154-4-95 61.66%),142 (0.56),48 (28-1-19 59.38%),38 (0.79)
42,"Gwilt, James",28y 271d,128 (67-3-58 53.52%),25 (0.20),2 (1-0-1 50.00%),
41,"Hams, Will",20y 299d,5 (2-0-3 40.00%),,←,
21,"Heppell, Dyson",22y 360d,90 (47-2-41 53.33%),22 (0.24),←,
1,"Hibberd, Michael",25y 126d,69 (38-1-30 55.80%),8 (0.12),←,
26,"Hooker, Cale",26y 208d,117 (55-2-60 47.86%),8 (0.07),←,
40,"Howlett, Ben",26y 200d,103 (54-2-47 53.40%),51 (0.50),←,
18,"Hurley, Michael",24y 342d,106 (52-3-51 50.47%),103 (0.97),←,
17,"Melksham, Jake",23y 253d,102 (50-1-51 49.51%),51 (0.50),←,
20,"Merrett, Jackson",22y 71d,29 (18-0-11 62.07%),12 (0.41),←,
7,"Merrett, Zach",19y 218d,26 (14-1-11 55.77%),13 (0.50),←,
5,"Stanton, Brent",29y 8d,232 (101-4-127 44.40%),149 (0.64),←,
4,"Watson, Jobe",30y 90d,194 (86-4-104 45.36%),108 (0.56),←,
11,"Zaharakis, David",25y 77d,116 (59-2-55 51.72%),93 (0.80),←,
Totals,Totals,25y 4d,2005 (1008-39-958 50.27%),1007 (0.50),,
C,"Hird, James",42y 94d,72 (39-1-32 54.86%),,←,
