Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",29y 207d,134 (76-0-58 56.72%),5 (0.04),70 (47-0-23 67.14%),
14,"Bergman, Miles",22y 164d,60 (39-0-21 65.00%),17 (0.28),←,
10,"Boak, Travis",35y 242d,351 (183-1-167 52.28%),204 (0.58),←,
7,"Burgoyne, Jase",20y 259d,15 (6-0-9 40.00%),2 (0.13),←,
3,"Burton, Ryan",27y 59d,142 (85-1-56 60.21%),21 (0.15),95 (60-0-35 63.16%),16 (0.17)
9,"Butters, Zak",23y 204d,96 (59-0-37 61.46%),56 (0.58),←,
33,"Byrne-Jones, Darcy",28y 192d,176 (105-0-71 59.66%),31 (0.18),←,
22,"Dixon, Charlie",33y 189d,206 (107-1-98 52.18%),339 (1.65),141 (88-0-53 62.41%),245 (1.74)
28,"Drew, Willem",25y 181d,84 (52-0-32 61.90%),18 (0.21),←,
31,"Evans, Francis",22y 220d,20 (16-0-4 80.00%),15 (0.75),13 (9-0-4 69.23%),12 (0.92)
6,"Farrell, Kane",25y 13d,74 (46-0-28 62.16%),42 (0.57),←,
11,"Finlayson, Jeremy",28y 50d,111 (64-3-44 59.01%),154 (1.39),45 (28-0-17 62.22%),64 (1.42)
5,"Houston, Dan",26y 323d,149 (94-0-55 63.09%),36 (0.24),←,
34,"Jones, Lachie",21y 356d,38 (21-0-17 55.26%),6 (0.16),←,
4,"Marshall, Todd",25y 174d,100 (66-0-34 66.00%),143 (1.43),←,
41,"McEntee, Jed",23y 44d,34 (21-0-13 61.76%),20 (0.59),←,
44,"Mead, Jackson",22y 182d,21 (11-0-10 52.38%),4 (0.19),←,
27,"Ratugolea, Esava",25y 250d,78 (51-1-26 66.03%),38 (0.49),3 (2-0-1 66.67%),
15,"Rioli, Willie",28y 300d,73 (46-0-27 63.01%),94 (1.29),22 (15-0-7 68.18%),34 (1.55)
1,"Rozee, Connor",24y 68d,109 (68-0-41 62.39%),101 (0.93),←,
13,"Soldo, Ivan",27y 351d,60 (39-2-19 66.67%),26 (0.43),3 (2-0-1 66.67%),3 (1.00)
16,"Wines, Ollie",29y 175d,231 (137-0-94 59.31%),93 (0.40),←,
25,"Zerk-Thatcher, Brandon",25y 218d,54 (26-1-27 49.07%),,3 (2-0-1 66.67%),
Totals,Totals,26y 97d,2416 (1418-10-988 58.69%),1465 (0.61),,
C,"Hinkley, Ken",57y 182d,251 (150-0-101 59.76%),,←,
