Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Boak, Travis",9,4,8,17,,,,3.0,1.0,5.0,1.0,4.0,1.0,3.0,,4.0,13.0,,,,,2.0,85.0
5,"Broadbent, Matthew",11,6,8,19,,,,2.0,2.0,3.0,1.0,2.0,1.0,,,3.0,16.0,,,3.0,2.0,1.0,82.0
27,"Carlile, Alipate",3,1,2,5,,,,,2.0,,,3.0,1.0,2.0,,2.0,2.0,,,,,,67.0
1,"Cassisi, Domenic",10,2,11,21,,,3.0,9.0,5.0,2.0,5.0,1.0,3.0,1.0,,9.0,13.0,,,1.0,1.0,,68.0
30,"Chaplin, Troy",14,5,10,24,,,,1.0,7.0,2.0,,2.0,2.0,,,10.0,13.0,1.0,,6.0,,,98.0
18,"Cornes, Kane",18,9,11,29,,,,1.0,3.0,1.0,,2.0,1.0,,,6.0,23.0,1.0,,1.0,2.0,,82.0
17,"Gray, Robbie",11,4,10,21,1,,,4.0,1.0,3.0,3.0,1.0,2.0,,,12.0,11.0,,1.0,,1.0,,87.0
8,"Hartlett, Hamish",11,5,5,16,1,,,7.0,2.0,7.0,4.0,2.0,1.0,1.0,,7.0,7.0,1.0,1.0,1.0,1.0,1.0,83.0
16,"Jacobs, Ben",14,6,10,24,,,,4.0,2.0,1.0,,2.0,,,,3.0,21.0,,,4.0,,,88.0
23,"Lobbe, Matthew",6,6,8,14,,,24.0,5.0,,2.0,2.0,1.0,2.0,1.0,,5.0,8.0,,,,,,77.0
44,"Logan, Tom",12,8,7,19,,1.0,,2.0,2.0,3.0,1.0,,2.0,,,7.0,13.0,1.0,1.0,2.0,,,88.0
26,"Moore, Andrew",3,2,5,8,1,1.0,,3.0,,,1.0,,2.0,,,5.0,3.0,,,3.0,,,80.0
13,"OShea, Cameron",7,4,5,12,,,,2.0,1.0,,,4.0,,2.0,,1.0,12.0,,,3.0,,1.0,85.0
6,"Pearce, Danyle",18,7,6,24,,,,4.0,6.0,8.0,3.0,5.0,2.0,1.0,,6.0,20.0,,,1.0,3.0,,89.0
22,"Phillips, Simon",9,6,7,16,2,,,4.0,,3.0,1.0,7.0,,4.0,,4.0,10.0,1.0,3.0,1.0,,,98.0
29 ↓,"Pittard, Jasper",1,,,1,,,,,,,,,,,,,1.0,,,1.0,,,7.0
15 ↑,"Rodan, David",8,4,10,18,2,1.0,,2.0,,3.0,5.0,1.0,1.0,,,11.0,7.0,,,,4.0,2.0,83.0
28,"Schulz, Jay",10,8,3,13,3,,1.0,2.0,,3.0,,2.0,,1.0,,4.0,9.0,1.0,4.0,,,1.0,94.0
43,"Stewart, Daniel",5,3,1,6,1,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,,5.0,2.0,1.0,2.0,4.0,,,85.0
21,"Thomas, Matt",7,4,5,12,2,,1.0,5.0,,3.0,1.0,2.0,,1.0,,1.0,9.0,,,1.0,,1.0,87.0
12,"Trengove, Jackson",7,6,11,18,,,,5.0,1.0,,,,3.0,,,9.0,11.0,1.0,,10.0,,,95.0
39,"Westhoff, Justin",12,6,3,15,1,1.0,1.0,3.0,,2.0,1.0,3.0,2.0,2.0,,5.0,10.0,2.0,2.0,2.0,,1.0,93.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,206,106,146,352,14,7.0,31.0,68.0,36.0,52.0,31.0,45.0,27.0,20.0,,119.0,234.0,10.0,14.0,44.0,14.0,10.0,
Opposition,Opposition,211,74,141,352,21,10.0,56.0,58.0,35.0,58.0,49.0,42.0,20.0,26.0,6.0,158.0,193.0,22.0,17.0,55.0,2.0,18.0,
