Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Bolton, Jude",8,2,4,12,,,,1.0,,5.0,,,2.0,,,3.0,9.0,,,1.0,1.0,,
8,"Cresswell, Daryn",16,,16,32,2,2.0,,,,3.0,12.0,2.0,,,2.0,8.0,23.0,,,,,,
28,"Crouch, Jared",10,3,6,16,,,,3.0,,4.0,3.0,,,1.0,,5.0,9.0,1.0,,3.0,,,
6,"Dunkley, Andrew",3,3,1,4,,,,1.0,3.0,,,,1.0,2.0,,3.0,1.0,2.0,,1.0,,,
26,"Feast, Simon",,,,,,,,,,,,,,,,,1.0,,,1.0,,,
10,"Filandia, Peter",7,4,7,14,,1.0,,,,2.0,,2.0,2.0,1.0,,2.0,10.0,,1.0,1.0,,,
30,"James, Heath",,,2,2,,,,1.0,,,,,,,,,2.0,,,1.0,,,
14,"Kelly, Paul",10,3,7,17,1,2.0,,3.0,2.0,3.0,4.0,2.0,1.0,1.0,,7.0,10.0,,2.0,,,,
31,"Kirk, Brett",13,2,7,20,,2.0,,2.0,,6.0,3.0,1.0,,2.0,,8.0,11.0,,1.0,,,,
3,"Lewis, Dale",13,4,4,17,1,2.0,,3.0,1.0,7.0,,1.0,1.0,2.0,1.0,8.0,9.0,1.0,,1.0,1.0,,
4,"Lockett, Tony",12,9,4,16,5,5.0,2.0,1.0,,1.0,,2.0,,,,5.0,10.0,4.0,8.0,,,,
34,"Luff, Troy",11,5,8,19,1,,4.0,5.0,,8.0,2.0,3.0,1.0,2.0,,9.0,8.0,3.0,2.0,1.0,,,
36,"Mathews, Ben",6,4,6,12,,,,2.0,5.0,,1.0,,,1.0,,4.0,8.0,1.0,,2.0,,,
11,"Maxfield, Stuart",13,4,4,17,1,1.0,,1.0,1.0,3.0,,,1.0,,,8.0,9.0,,1.0,,1.0,,
23,"Nicks, Matthew",12,3,3,15,1,,,,6.0,4.0,1.0,2.0,2.0,1.0,,7.0,8.0,,1.0,1.0,,,
16,"OConnor, Ryan",,,1,1,,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,
19,"OLoughlin, Michael",7,2,4,11,3,,,1.0,,3.0,1.0,1.0,2.0,,,6.0,6.0,,,3.0,,,
22,"Saddington, Jason",7,3,4,11,,1.0,,,1.0,3.0,,2.0,,,,6.0,6.0,1.0,,1.0,,,
2,"Schwass, Wayne",11,1,10,21,,,2.0,3.0,,2.0,6.0,,1.0,2.0,,7.0,14.0,,,2.0,2.0,,
7,"Seymour, Brad",4,4,7,11,,,,1.0,1.0,,,1.0,1.0,,,6.0,5.0,3.0,,1.0,2.0,,
1,"Stafford, Greg",7,7,5,12,,1.0,18.0,2.0,1.0,1.0,1.0,2.0,,1.0,,5.0,7.0,2.0,3.0,4.0,,,
33,"Warfe, Rowan",9,3,2,11,,,,3.0,2.0,1.0,1.0,1.0,,,,5.0,7.0,1.0,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,179,66,112,291,15,19.0,27.0,33.0,23.0,56.0,36.0,23.0,15.0,16.0,3.0,113.0,173.0,19.0,19.0,24.0,7.0,,
Opposition,Opposition,186,83,130,316,10,16.0,39.0,30.0,34.0,43.0,35.0,31.0,16.0,15.0,3.0,121.0,207.0,12.0,17.0,21.0,5.0,,
