Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Astbury, David",9,3,5,14,,,,2.0,6.0,,,3.0,1.0,2.0,,5.0,8.0,,,5.0,,,98.0
7,"Baker, Liam",6,2,10,16,,,,1.0,4.0,,1.0,2.0,1.0,1.0,,10.0,6.0,,,4.0,,,82.0
29,"Bolton, Shai",11,6,2,13,3,1.0,,2.0,1.0,3.0,1.0,2.0,1.0,,,3.0,10.0,,2.0,1.0,2.0,1.0,85.0
35,"Broad, Nathan",8,4,1,9,,,,1.0,4.0,,,2.0,,2.0,,1.0,7.0,,,6.0,,,94.0
22,"Caddy, Josh",10,5,5,15,,,,3.0,1.0,5.0,2.0,3.0,,,,2.0,11.0,1.0,,1.0,,2.0,94.0
11,"Castagna, Jason",5,1,3,8,3,,,3.0,1.0,3.0,,,,,,,8.0,,,2.0,,,90.0
9,"Cotchin, Trent",11,3,8,19,,2.0,,2.0,4.0,5.0,3.0,6.0,1.0,2.0,,9.0,11.0,1.0,,1.0,,,80.0
10,"Edwards, Shane",7,1,8,15,1,,,2.0,,6.0,5.0,2.0,1.0,1.0,,6.0,10.0,,,2.0,,2.0,90.0
34,"Graham, Jack",2,,6,8,,,,1.0,,,1.0,,1.0,,,4.0,4.0,,,,,,87.0
2,"Grimes, Dylan",5,5,2,7,,,,2.0,4.0,,,4.0,,2.0,,2.0,4.0,1.0,,3.0,,,97.0
23,"Lambert, Kane",6,3,8,14,1,1.0,,2.0,2.0,,4.0,1.0,1.0,,,6.0,10.0,,1.0,2.0,,1.0,82.0
19,"Lynch, Tom",4,,5,9,,1.0,,1.0,,1.0,,2.0,1.0,2.0,,6.0,3.0,,,1.0,,,91.0
4,"Martin, Dustin",12,3,12,24,1,1.0,,4.0,,4.0,3.0,3.0,1.0,1.0,2.0,8.0,12.0,1.0,1.0,3.0,1.0,2.0,93.0
25,"Nankervis, Toby",1,1,6,7,,,16.0,1.0,,1.0,1.0,4.0,1.0,3.0,,4.0,3.0,,,1.0,,,46.0
50,"Pickett, Marlion",8,1,6,14,,,,5.0,1.0,5.0,2.0,1.0,1.0,,,6.0,8.0,,1.0,3.0,,1.0,73.0
3,"Prestia, Dion",11,2,14,25,1,,,5.0,2.0,9.0,3.0,4.0,2.0,2.0,3.0,7.0,19.0,,,1.0,,2.0,79.0
8,"Riewoldt, Jack",5,5,1,6,3,1.0,,2.0,,1.0,,6.0,,3.0,,3.0,3.0,3.0,5.0,2.0,,1.0,97.0
17,"Rioli, Daniel",8,3,4,12,3,,,3.0,,1.0,,1.0,1.0,1.0,,5.0,6.0,,1.0,1.0,2.0,,81.0
15,"Short, Jayden",13,5,2,15,,,,2.0,4.0,1.0,,,,,,3.0,11.0,1.0,,1.0,,,79.0
20,"Soldo, Ivan",4,2,6,10,,1.0,25.0,3.0,2.0,1.0,5.0,,3.0,,,9.0,3.0,,1.0,3.0,,,58.0
44,"Stack, Sydney",3,,7,10,,,,2.0,,2.0,,4.0,1.0,2.0,,6.0,5.0,,,1.0,,,73.0
1,"Vlastuin, Nick",6,2,1,7,,,,3.0,5.0,,,,,,,4.0,2.0,2.0,,4.0,,,50.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,155,57,122,277,16,9.0,41.0,52.0,41.0,48.0,31.0,50.0,18.0,24.0,5.0,109.0,164.0,10.0,12.0,48.0,5.0,12.0,
Opposition,Opposition,189,69,114,303,12,9.0,26.0,23.0,29.0,54.0,32.0,51.0,24.0,18.0,1.0,126.0,173.0,7.0,12.0,44.0,,5.0,
