Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Ablett, Gary",12,2,13,25,,3.0,,3.0,4.0,4.0,1.0,2.0,1.0,1.0,,13.0,10.0,,1.0,,,,87.0
30,"Atkins, Tom",4,,8,12,,,,8.0,1.0,,,3.0,,1.0,,8.0,3.0,,,2.0,,,77.0
46,"Blicavs, Mark",10,4,3,13,,,,4.0,4.0,,,4.0,,1.0,,7.0,7.0,,,7.0,,,95.0
6,"Clark, Jordan",11,3,4,15,1,,,4.0,4.0,2.0,,3.0,3.0,3.0,,4.0,12.0,,,3.0,2.0,1.0,81.0
18,"Constable, Charlie",13,4,18,31,1,,,4.0,3.0,2.0,5.0,5.0,,1.0,,13.0,15.0,,1.0,1.0,,,69.0
40,"Dahlhaus, Luke",8,,13,21,2,,,11.0,,1.0,2.0,2.0,1.0,,,7.0,14.0,,,2.0,,1.0,87.0
35,"Dangerfield, Patrick",18,6,19,37,2,,1.0,4.0,4.0,5.0,5.0,5.0,1.0,2.0,3.0,24.0,11.0,2.0,1.0,3.0,,2.0,86.0
22,"Duncan, Mitch",17,7,9,26,1,,,3.0,4.0,1.0,,1.0,,,,7.0,18.0,,,3.0,,,89.0
26,"Hawkins, Tom",10,5,6,16,2,,,3.0,,2.0,2.0,,,,,10.0,8.0,2.0,3.0,6.0,,3.0,94.0
38,"Henry, Jack",5,1,,5,,,,2.0,1.0,1.0,,,,,,1.0,2.0,,,1.0,1.0,,39.0
11,"Kelly, Tim",14,2,16,30,1,2.0,,5.0,1.0,3.0,12.0,4.0,3.0,,2.0,20.0,10.0,,,,,,86.0
8,"Kolodjashnij, Jake",12,5,5,17,,,,3.0,6.0,2.0,,,2.0,,,5.0,12.0,1.0,,8.0,,1.0,89.0
27,"Menegola, Sam",8,3,13,21,1,,,7.0,4.0,4.0,1.0,3.0,1.0,,,9.0,12.0,,,,,1.0,74.0
32,"Miers, Gryan",9,3,11,20,1,,,2.0,2.0,2.0,3.0,2.0,1.0,,,11.0,8.0,,1.0,,,2.0,84.0
42,"OConnor, Mark",7,4,4,11,1,,,2.0,1.0,,,,1.0,,,5.0,6.0,,,3.0,,,87.0
3,"Parfitt, Brandan",9,1,10,19,1,,,10.0,3.0,4.0,3.0,1.0,1.0,,,9.0,8.0,,,,,1.0,84.0
17,"Ratugolea, Esava",5,1,1,6,1,,9.0,4.0,,2.0,,2.0,3.0,1.0,,5.0,3.0,,,1.0,,,64.0
23,"Rohan, Gary",7,1,2,9,3,,,2.0,,4.0,,1.0,1.0,,,6.0,5.0,1.0,,3.0,,1.0,87.0
14,"Selwood, Joel",13,1,5,18,2,,,7.0,4.0,,2.0,2.0,3.0,1.0,,10.0,9.0,,,3.0,,,88.0
1,"Stanley, Rhys",8,3,6,14,,,27.0,,,4.0,3.0,6.0,1.0,3.0,,6.0,6.0,,1.0,8.0,,,82.0
44,"Stewart, Tom",22,6,5,27,,,,5.0,13.0,3.0,2.0,1.0,1.0,,1.0,6.0,15.0,,,4.0,,,87.0
7,"Taylor, Harry",7,3,7,14,,,,2.0,6.0,2.0,,3.0,,1.0,,9.0,7.0,,,7.0,,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,229,65,178,407,20,6.0,37.0,95.0,65.0,48.0,41.0,50.0,24.0,15.0,6.0,195.0,201.0,6.0,8.0,65.0,3.0,13.0,
Opposition,Opposition,189,50,150,339,6,10.0,56.0,97.0,27.0,72.0,56.0,65.0,15.0,23.0,,177.0,166.0,5.0,8.0,64.0,1.0,4.0,
