Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Ablett, Gary",10,1,9,19,,,,1.0,2.0,7.0,1.0,4.0,,2.0,,12.0,8.0,,,,,,85.0
24,"Bews, Jed",4,,4,8,,,,2.0,1.0,,,1.0,1.0,1.0,,5.0,2.0,,,3.0,,,98.0
46,"Blicavs, Mark",9,3,,9,,,,1.0,5.0,,,1.0,,,,3.0,6.0,,,11.0,,,100.0
6,"Clark, Jordan",7,4,5,12,1,,,3.0,,1.0,,2.0,,1.0,,3.0,10.0,,1.0,1.0,,,55.0
40,"Dahlhaus, Luke",5,2,8,13,,,,1.0,1.0,,2.0,,,,,6.0,8.0,,,,,,75.0
35,"Dangerfield, Patrick",23,3,9,32,,1.0,,4.0,3.0,4.0,10.0,3.0,,1.0,,15.0,13.0,,,6.0,,1.0,84.0
28,"Fort, Darcy",5,3,3,8,,,23.0,3.0,1.0,,4.0,3.0,1.0,3.0,,3.0,5.0,,,3.0,,,80.0
29,"Guthrie, Cameron",16,7,12,28,1,,,2.0,4.0,1.0,8.0,3.0,,,,11.0,14.0,,1.0,,,,76.0
26,"Hawkins, Tom",8,3,3,11,,1.0,2.0,2.0,,4.0,2.0,3.0,,2.0,,7.0,5.0,1.0,1.0,3.0,,2.0,100.0
38,"Henry, Jack",7,3,2,9,,,,2.0,5.0,,,,,,,4.0,4.0,,,4.0,,,94.0
8,"Kolodjashnij, Jake",6,5,4,10,,,,,1.0,,,1.0,,,,3.0,6.0,1.0,,5.0,,,84.0
27,"Menegola, Sam",9,3,9,18,,,,1.0,1.0,1.0,3.0,1.0,,1.0,,9.0,9.0,,,,,,93.0
32,"Miers, Gryan",8,3,6,14,,,,2.0,,2.0,,4.0,,1.0,,3.0,11.0,,,,,,95.0
42,"OConnor, Mark",7,5,4,11,,,,4.0,3.0,,,7.0,,4.0,,3.0,7.0,,,3.0,,,100.0
3,"Parfitt, Brandan",7,1,5,12,,1.0,,7.0,1.0,5.0,2.0,1.0,,,,5.0,6.0,,,,,,73.0
17,"Ratugolea, Esava",3,2,4,7,,,7.0,1.0,,1.0,2.0,2.0,2.0,1.0,,6.0,3.0,,,5.0,,,85.0
23,"Rohan, Gary",5,2,2,7,1,,,1.0,,1.0,,1.0,,,,5.0,2.0,1.0,1.0,1.0,,1.0,82.0
14,"Selwood, Joel",,,1,1,,,,1.0,,,,,,,,1.0,,,,,,,10.0
37,"Simpson, Sam",9,3,3,12,1,,,3.0,1.0,1.0,1.0,1.0,2.0,,,4.0,5.0,,,,,,78.0
9,"Steven, Jack",11,3,5,16,,,,5.0,1.0,2.0,4.0,6.0,2.0,4.0,,5.0,13.0,,,,,,76.0
7,"Taylor, Harry",5,3,2,7,,,,4.0,1.0,,,,2.0,,,5.0,4.0,2.0,,4.0,,,94.0
2,"Tuohy, Zach",15,1,2,17,1,,,,6.0,1.0,,3.0,,1.0,,5.0,8.0,,,3.0,,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,179,60,102,281,5,5.0,32.0,50.0,37.0,31.0,39.0,47.0,10.0,22.0,,123.0,149.0,5.0,4.0,52.0,,4.0,
Opposition,Opposition,182,58,141,323,8,9.0,46.0,67.0,25.0,46.0,41.0,37.0,22.0,10.0,6.0,141.0,174.0,8.0,10.0,45.0,3.0,5.0,
