Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
33,"Baker, Oskar",21y 1d,2 (0-0-2 0.00%),2 (1.00),←,
10,"Brayshaw, Angus",23y 137d,68 (33-0-35 48.53%),34 (0.50),←,
31,"Fritsch, Bayley",22y 171d,33 (19-0-14 57.58%),20 (0.61),←,
17,"Frost, Sam",25y 271d,79 (34-0-45 43.04%),8 (0.10),58 (29-0-29 50.00%),6 (0.10)
36,"Garlett, Jeff",29y 296d,183 (92-1-90 50.55%),317 (1.73),76 (35-0-41 46.05%),134 (1.76)
11,"Gawn, Max",27y 147d,109 (45-0-64 41.28%),53 (0.49),←,
4,"Harmes, James",23y 233d,79 (40-0-39 50.63%),51 (0.65),←,
34,"Hore, Marty",23y 82d,8 (3-0-5 37.50%),1 (0.13),←,
29,"Hunt, Jayden",24y 53d,57 (27-0-30 47.37%),22 (0.39),←,
2,"Jones, Nathan",31y 126d,274 (86-3-185 31.93%),136 (0.50),←,
41,"Lockhart, Jay",23y 112d,7 (2-0-5 28.57%),6 (0.86),←,
28,"McDonald, Oscar",23y 69d,70 (39-0-31 55.71%),,←,
25,"McDonald, Tom",26y 250d,156 (57-0-99 36.54%),92 (0.59),←,
13,"Oliver, Clayton",21y 308d,70 (38-0-32 54.29%),22 (0.31),←,
5,"Petracca, Christian",23y 142d,73 (37-0-36 50.68%),66 (0.90),←,
35,"Petty, Harry",19y 195d,3 (0-0-3 0.00%),,←,
38,"Smith, Tim",28y 95d,9 (3-0-6 33.33%),6 (0.67),←,
9,"Spargo, Charlie",19y 182d,22 (15-0-7 68.18%),15 (0.68),←,
15,"Stretch, Billy",22y 260d,44 (19-0-25 43.18%),10 (0.23),←,
7,"Viney, Jack",25y 43d,107 (38-0-69 35.51%),29 (0.27),←,
40,"Wagner, Corey",22y 64d,13 (2-0-11 15.38%),1 (0.08),5 (1-0-4 20.00%),1 (0.20)
42,"Wagner, Josh",24y 336d,35 (16-0-19 45.71%),2 (0.06),←,
Totals,Totals,24y 79d,1501 (645-4-852 42.97%),893 (0.59),,
C,"Goodwin, Simon",42y 151d,58 (31-0-27 53.45%),,57 (31-0-26 54.39%),
