Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
23,"Atkins, Simon",16,1,6,22,1,,,2.0,,,,,1.0,1.0,,,,,,,,,
19,"Beveridge, Luke",20,5,5,25,2,1.0,,3.0,,,,,7.0,,,,,,,,,,
18,"Cameron, Leon",7,1,,7,,1.0,,,,,,,2.0,,,,,,,,,,
16,"Croft, Matthew",3,4,2,5,,,1.0,1.0,,,,,,1.0,,,,,,,,,
3,"Grant, Chris",14,8,2,16,4,4.0,1.0,,,,,,1.0,4.0,2.0,,,,,,,,
1,"Grgic, Ilija",8,4,4,12,,,14.0,1.0,,,,,3.0,3.0,,,,,,,,,
7,"Hawkins, Doug",9,5,2,11,,,,,,,,,1.0,,,,,,,,,,
10,"Hunter, Mark",19,6,3,22,1,1.0,,1.0,,,,,3.0,,1.0,,,,,,,,
33,"Johnson, Brad",10,3,5,15,1,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
12,"Koster, Kym",5,1,6,11,,,,3.0,,,,,1.0,2.0,,,,,,,,,
35,"Kretiuk, Steven",3,1,3,6,,,,1.0,,,,,2.0,1.0,,,,,,,,,
39,"Liberatore, Tony",15,3,6,21,1,,,7.0,,,,,2.0,,3.0,,,,,,,,
27,"Macpherson, Stephen",5,2,3,8,,1.0,,1.0,,,,,,1.0,,,,,,,,,
9,"Nicholson, Brad",1,,2,3,,,,,,,,,1.0,,,,,,,,,,
44,"Osborne, Richard",11,2,3,14,1,1.0,,4.0,,,,,3.0,,,,,,,,,,
2,"Reynolds, Keenan",4,1,1,5,1,1.0,,1.0,,,,,,2.0,,,,,,,,,
8,"Southern, Daniel",5,3,4,9,,,4.0,2.0,,,,,,2.0,,,,,,,,,
17,"Standfield, Barry",7,2,,7,,2.0,3.0,3.0,,,,,1.0,1.0,,,,,,,,,
24,"Wallis, Stephen",16,6,1,17,,,,,,,,,1.0,,,,,,,,,,
28,"West, Robert",8,3,4,12,1,1.0,,,,,,,2.0,,,,,,,,,,
14,"West, Scott",14,1,4,18,3,,,,,,,,4.0,3.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,200,62,66,266,16,15.0,23.0,32.0,,,,,36.0,22.0,6.0,,,,,,,,
Opposition,Opposition,149,50,80,229,11,5.0,16.0,29.0,,,,,22.0,36.0,,,,,,,,,
